state,fire_year,month,cause_class,n
MT,1992,2,Missing data/not specified/undetermined,2
MT,1992,3,Human,128
MT,1992,3,Missing data/not specified/undetermined,34
MT,1992,4,Human,75
MT,1992,4,Missing data/not specified/undetermined,15
MT,1992,4,Natural,1
MT,1992,5,Human,62
MT,1992,5,Missing data/not specified/undetermined,45
MT,1992,5,Natural,32
MT,1992,6,Human,91
MT,1992,6,Missing data/not specified/undetermined,89
MT,1992,6,Natural,210
MT,1992,7,Human,67
MT,1992,7,Missing data/not specified/undetermined,55
MT,1992,7,Natural,56
MT,1992,8,Human,117
MT,1992,8,Missing data/not specified/undetermined,82
MT,1992,8,Natural,197
MT,1992,9,Human,69
MT,1992,9,Missing data/not specified/undetermined,44
MT,1992,9,Natural,15
MT,1992,10,Human,49
MT,1992,10,Missing data/not specified/undetermined,25
MT,1992,10,Natural,5
MT,1992,11,Human,9
MT,1992,11,Missing data/not specified/undetermined,1
MT,1992,12,Human,2
MT,1992,12,Missing data/not specified/undetermined,1
MT,1993,3,Human,29
MT,1993,3,Missing data/not specified/undetermined,5
MT,1993,4,Human,83
MT,1993,4,Missing data/not specified/undetermined,10
MT,1993,5,Human,53
MT,1993,5,Missing data/not specified/undetermined,28
MT,1993,5,Natural,34
MT,1993,6,Human,39
MT,1993,6,Missing data/not specified/undetermined,30
MT,1993,6,Natural,45
MT,1993,7,Human,41
MT,1993,7,Missing data/not specified/undetermined,22
MT,1993,7,Natural,14
MT,1993,8,Human,55
MT,1993,8,Missing data/not specified/undetermined,61
MT,1993,8,Natural,60
MT,1993,9,Human,42
MT,1993,9,Missing data/not specified/undetermined,16
MT,1993,9,Natural,2
MT,1993,10,Human,36
MT,1993,10,Missing data/not specified/undetermined,12
MT,1993,10,Natural,2
MT,1993,11,Human,16
MT,1993,11,Missing data/not specified/undetermined,4
MT,1993,12,Human,4
MT,1994,1,Human,5
MT,1994,3,Human,77
MT,1994,3,Missing data/not specified/undetermined,32
MT,1994,3,Natural,1
MT,1994,4,Human,118
MT,1994,4,Missing data/not specified/undetermined,32
MT,1994,4,Natural,6
MT,1994,5,Human,57
MT,1994,5,Missing data/not specified/undetermined,18
MT,1994,5,Natural,23
MT,1994,6,Human,79
MT,1994,6,Missing data/not specified/undetermined,40
MT,1994,6,Natural,48
MT,1994,7,Human,202
MT,1994,7,Missing data/not specified/undetermined,218
MT,1994,7,Natural,456
MT,1994,8,Human,137
MT,1994,8,Missing data/not specified/undetermined,239
MT,1994,8,Natural,840
MT,1994,9,Human,111
MT,1994,9,Missing data/not specified/undetermined,53
MT,1994,9,Natural,111
MT,1994,10,Human,24
MT,1994,10,Missing data/not specified/undetermined,32
MT,1994,10,Natural,10
MT,1994,11,Human,5
MT,1994,12,Human,5
MT,1995,1,Human,7
MT,1995,2,Human,28
MT,1995,3,Human,34
MT,1995,4,Human,65
MT,1995,4,Natural,1
MT,1995,5,Human,50
MT,1995,5,Natural,2
MT,1995,6,Human,49
MT,1995,6,Natural,36
MT,1995,7,Human,95
MT,1995,7,Natural,178
MT,1995,8,Human,135
MT,1995,8,Missing data/not specified/undetermined,2
MT,1995,8,Natural,117
MT,1995,9,Human,94
MT,1995,9,Missing data/not specified/undetermined,1
MT,1995,9,Natural,113
MT,1995,10,Human,27
MT,1995,10,Natural,1
MT,1995,11,Human,15
MT,1995,11,Natural,1
MT,1995,12,Human,1
MT,1996,1,Human,5
MT,1996,2,Human,5
MT,1996,3,Human,12
MT,1996,4,Human,80
MT,1996,4,Missing data/not specified/undetermined,1
MT,1996,4,Natural,1
MT,1996,5,Human,28
MT,1996,5,Natural,3
MT,1996,6,Human,88
MT,1996,6,Natural,69
MT,1996,7,Human,274
MT,1996,7,Missing data/not specified/undetermined,1
MT,1996,7,Natural,267
MT,1996,8,Human,308
MT,1996,8,Missing data/not specified/undetermined,4
MT,1996,8,Natural,471
MT,1996,9,Human,129
MT,1996,9,Missing data/not specified/undetermined,1
MT,1996,9,Natural,181
MT,1996,10,Human,44
MT,1996,10,Missing data/not specified/undetermined,1
MT,1996,10,Natural,9
MT,1996,11,Human,7
MT,1996,12,Human,1
MT,1997,2,Human,5
MT,1997,3,Human,19
MT,1997,3,Natural,1
MT,1997,4,Human,38
MT,1997,4,Natural,1
MT,1997,5,Human,60
MT,1997,5,Missing data/not specified/undetermined,1
MT,1997,5,Natural,11
MT,1997,6,Human,52
MT,1997,6,Natural,38
MT,1997,7,Human,90
MT,1997,7,Natural,98
MT,1997,8,Human,115
MT,1997,8,Missing data/not specified/undetermined,1
MT,1997,8,Natural,239
MT,1997,9,Human,83
MT,1997,9,Missing data/not specified/undetermined,1
MT,1997,9,Natural,72
MT,1997,10,Human,33
MT,1997,11,Human,20
MT,1997,12,Human,14
MT,1997,12,Natural,1
MT,1998,1,Human,2
MT,1998,2,Human,18
MT,1998,3,Human,38
MT,1998,4,Human,158
MT,1998,4,Natural,8
MT,1998,5,Human,97
MT,1998,5,Natural,54
MT,1998,6,Human,35
MT,1998,6,Natural,15
MT,1998,7,Human,89
MT,1998,7,Natural,221
MT,1998,8,Human,211
MT,1998,8,Natural,475
MT,1998,9,Human,122
MT,1998,9,Natural,278
MT,1998,10,Human,55
MT,1998,10,Natural,2
MT,1998,11,Human,21
MT,1998,12,Human,9
MT,1999,1,Human,3
MT,1999,1,Natural,1
MT,1999,2,Human,10
MT,1999,3,Human,108
MT,1999,3,Natural,1
MT,1999,4,Human,110
MT,1999,5,Human,63
MT,1999,5,Natural,4
MT,1999,6,Human,81
MT,1999,6,Natural,55
MT,1999,7,Human,268
MT,1999,7,Missing data/not specified/undetermined,2
MT,1999,7,Natural,181
MT,1999,8,Human,158
MT,1999,8,Natural,678
MT,1999,9,Human,144
MT,1999,9,Natural,25
MT,1999,10,Human,98
MT,1999,11,Human,73
MT,1999,12,Human,26
MT,2000,1,Human,4
MT,2000,2,Human,7
MT,2000,3,Human,57
MT,2000,4,Human,120
MT,2000,4,Natural,3
MT,2000,5,Human,88
MT,2000,5,Natural,4
MT,2000,6,Human,83
MT,2000,6,Natural,44
MT,2000,7,Human,277
MT,2000,7,Natural,558
MT,2000,8,Human,204
MT,2000,8,Missing data/not specified/undetermined,1
MT,2000,8,Natural,770
MT,2000,9,Human,66
MT,2000,9,Natural,96
MT,2000,10,Human,29
MT,2000,10,Natural,4
MT,2000,11,Human,11
MT,2000,12,Human,1
MT,2001,1,Human,2
MT,2001,2,Human,1
MT,2001,3,Human,26
MT,2001,4,Human,75
MT,2001,4,Natural,7
MT,2001,5,Human,120
MT,2001,5,Natural,26
MT,2001,6,Human,89
MT,2001,6,Natural,82
MT,2001,7,Human,189
MT,2001,7,Natural,240
MT,2001,8,Human,199
MT,2001,8,Natural,230
MT,2001,9,Human,127
MT,2001,9,Natural,57
MT,2001,10,Human,72
MT,2001,10,Natural,2
MT,2001,11,Human,51
MT,2001,12,Human,7
MT,2002,1,Human,3
MT,2002,2,Human,10
MT,2002,3,Human,6
MT,2002,4,Human,93
MT,2002,4,Natural,8
MT,2002,5,Human,89
MT,2002,5,Natural,7
MT,2002,6,Human,63
MT,2002,6,Natural,58
MT,2002,7,Human,195
MT,2002,7,Natural,349
MT,2002,8,Human,122
MT,2002,8,Natural,304
MT,2002,9,Human,99
MT,2002,9,Natural,58
MT,2002,10,Human,75
MT,2002,10,Natural,4
MT,2002,11,Human,41
MT,2002,11,Natural,3
MT,2002,12,Human,8
MT,2002,12,Natural,2
MT,2003,1,Human,12
MT,2003,3,Human,22
MT,2003,4,Human,71
MT,2003,4,Natural,2
MT,2003,5,Human,47
MT,2003,5,Natural,11
MT,2003,6,Human,88
MT,2003,6,Natural,118
MT,2003,7,Human,495
MT,2003,7,Natural,296
MT,2003,8,Human,183
MT,2003,8,Natural,863
MT,2003,9,Human,79
MT,2003,9,Natural,61
MT,2003,10,Human,93
MT,2003,10,Natural,8
MT,2003,11,Human,14
MT,2003,12,Human,9
MT,2004,3,Human,89
MT,2004,3,Natural,1
MT,2004,4,Human,110
MT,2004,4,Natural,9
MT,2004,5,Human,70
MT,2004,5,Natural,49
MT,2004,6,Human,104
MT,2004,6,Natural,60
MT,2004,7,Human,178
MT,2004,7,Natural,155
MT,2004,8,Human,117
MT,2004,8,Natural,393
MT,2004,9,Human,63
MT,2004,9,Natural,31
MT,2004,10,Human,31
MT,2004,10,Natural,2
MT,2004,11,Human,33
MT,2004,12,Human,8
MT,2005,1,Human,3
MT,2005,2,Human,32
MT,2005,2,Missing data/not specified/undetermined,1
MT,2005,3,Human,63
MT,2005,3,Natural,1
MT,2005,4,Human,97
MT,2005,4,Missing data/not specified/undetermined,1
MT,2005,4,Natural,6
MT,2005,5,Human,46
MT,2005,5,Natural,7
MT,2005,6,Human,67
MT,2005,6,Natural,38
MT,2005,7,Human,253
MT,2005,7,Natural,125
MT,2005,8,Human,216
MT,2005,8,Natural,285
MT,2005,9,Human,117
MT,2005,9,Natural,85
MT,2005,10,Human,32
MT,2005,10,Natural,4
MT,2005,11,Human,13
MT,2005,11,Natural,1
MT,2005,12,Human,4
MT,2006,1,Human,13
MT,2006,1,Natural,4
MT,2006,2,Human,3
MT,2006,2,Natural,2
MT,2006,3,Human,27
MT,2006,3,Natural,4
MT,2006,4,Human,84
MT,2006,4,Natural,7
MT,2006,5,Human,95
MT,2006,5,Missing data/not specified/undetermined,1
MT,2006,5,Natural,35
MT,2006,6,Human,207
MT,2006,6,Natural,70
MT,2006,7,Human,481
MT,2006,7,Natural,296
MT,2006,8,Human,260
MT,2006,8,Missing data/not specified/undetermined,1
MT,2006,8,Natural,611
MT,2006,9,Human,121
MT,2006,9,Natural,79
MT,2006,10,Human,31
MT,2006,10,Natural,5
MT,2006,11,Human,21
MT,2006,11,Natural,2
MT,2007,1,Human,8
MT,2007,2,Human,1
MT,2007,3,Human,41
MT,2007,4,Human,68
MT,2007,4,Natural,3
MT,2007,5,Human,51
MT,2007,5,Natural,23
MT,2007,6,Human,120
MT,2007,6,Natural,37
MT,2007,7,Human,363
MT,2007,7,Missing data/not specified/undetermined,1
MT,2007,7,Natural,589
MT,2007,8,Human,167
MT,2007,8,Missing data/not specified/undetermined,1
MT,2007,8,Natural,266
MT,2007,9,Human,88
MT,2007,9,Natural,79
MT,2007,10,Human,51
MT,2007,10,Natural,2
MT,2007,11,Human,34
MT,2007,11,Natural,1
MT,2007,12,Human,3
MT,2008,1,Human,11
MT,2008,1,Missing data/not specified/undetermined,1
MT,2008,2,Human,2
MT,2008,3,Human,81
MT,2008,3,Natural,2
MT,2008,4,Human,158
MT,2008,4,Natural,4
MT,2008,5,Human,93
MT,2008,5,Natural,6
MT,2008,6,Human,107
MT,2008,6,Missing data/not specified/undetermined,1
MT,2008,6,Natural,29
MT,2008,7,Human,274
MT,2008,7,Natural,145
MT,2008,8,Human,228
MT,2008,8,Natural,229
MT,2008,9,Human,72
MT,2008,9,Natural,10
MT,2008,10,Human,47
MT,2008,10,Natural,1
MT,2008,11,Human,27
MT,2008,12,Human,4
MT,2009,1,Human,4
MT,2009,2,Human,4
MT,2009,2,Missing data/not specified/undetermined,1
MT,2009,3,Human,5
MT,2009,4,Human,89
MT,2009,4,Missing data/not specified/undetermined,1
MT,2009,4,Natural,2
MT,2009,5,Human,72
MT,2009,5,Natural,8
MT,2009,6,Human,138
MT,2009,6,Natural,47
MT,2009,7,Human,301
MT,2009,7,Natural,383
MT,2009,8,Human,119
MT,2009,8,Natural,154
MT,2009,9,Human,157
MT,2009,9,Natural,128
MT,2009,10,Human,22
MT,2009,10,Natural,2
MT,2009,11,Human,24
MT,2009,12,Human,1
MT,2010,1,Human,3
MT,2010,2,Human,4
MT,2010,3,Human,71
MT,2010,3,Missing data/not specified/undetermined,1
MT,2010,3,Natural,5
MT,2010,4,Human,105
MT,2010,4,Natural,3
MT,2010,5,Human,61
MT,2010,5,Natural,13
MT,2010,6,Human,39
MT,2010,6,Natural,14
MT,2010,7,Human,215
MT,2010,7,Natural,115
MT,2010,8,Human,148
MT,2010,8,Natural,185
MT,2010,9,Human,45
MT,2010,9,Natural,49
MT,2010,10,Human,40
MT,2010,10,Natural,6
MT,2010,11,Human,17
MT,2010,12,Human,1
MT,2011,2,Human,1
MT,2011,3,Human,10
MT,2011,4,Human,24
MT,2011,4,Natural,1
MT,2011,5,Human,36
MT,2011,5,Natural,1
MT,2011,6,Human,39
MT,2011,6,Natural,9
MT,2011,7,Human,167
MT,2011,7,Natural,103
MT,2011,8,Human,201
MT,2011,8,Natural,359
MT,2011,9,Human,101
MT,2011,9,Natural,70
MT,2011,10,Human,22
MT,2011,10,Natural,27
MT,2011,11,Human,13
MT,2011,12,Human,6
MT,2012,1,Human,16
MT,2012,2,Human,8
MT,2012,2,Natural,3
MT,2012,3,Human,76
MT,2012,3,Natural,4
MT,2012,4,Human,84
MT,2012,4,Natural,6
MT,2012,5,Human,75
MT,2012,5,Natural,4
MT,2012,6,Human,106
MT,2012,6,Natural,33
MT,2012,7,Human,223
MT,2012,7,Natural,418
MT,2012,8,Human,194
MT,2012,8,Natural,310
MT,2012,9,Human,154
MT,2012,9,Missing data/not specified/undetermined,1
MT,2012,9,Natural,63
MT,2012,10,Human,53
MT,2012,10,Natural,3
MT,2012,11,Human,18
MT,2012,11,Natural,2
MT,2013,1,Human,6
MT,2013,2,Human,8
MT,2013,3,Human,35
MT,2013,4,Human,69
MT,2013,5,Human,75
MT,2013,5,Natural,21
MT,2013,6,Human,51
MT,2013,6,Natural,29
MT,2013,7,Human,193
MT,2013,7,Missing data/not specified/undetermined,1
MT,2013,7,Natural,115
MT,2013,8,Human,144
MT,2013,8,Missing data/not specified/undetermined,1
MT,2013,8,Natural,390
MT,2013,9,Human,54
MT,2013,9,Natural,118
MT,2013,10,Human,35
MT,2013,11,Human,10
MT,2013,12,Human,4
MT,2014,1,Human,6
MT,2014,2,Human,1
MT,2014,3,Human,11
MT,2014,4,Human,95
MT,2014,4,Natural,7
MT,2014,5,Human,68
MT,2014,5,Natural,12
MT,2014,6,Human,65
MT,2014,6,Natural,42
MT,2014,7,Human,206
MT,2014,7,Natural,169
MT,2014,8,Human,116
MT,2014,8,Natural,257
MT,2014,9,Human,81
MT,2014,9,Natural,12
MT,2014,10,Human,38
MT,2014,10,Natural,5
MT,2014,11,Human,10
MT,2014,11,Natural,2
MT,2015,1,Human,5
MT,2015,2,Human,8
MT,2015,2,Natural,1
MT,2015,3,Human,98
MT,2015,3,Missing data/not specified/undetermined,2
MT,2015,3,Natural,6
MT,2015,4,Human,91
MT,2015,4,Natural,8
MT,2015,5,Human,91
MT,2015,5,Natural,17
MT,2015,6,Human,153
MT,2015,6,Missing data/not specified/undetermined,1
MT,2015,6,Natural,62
MT,2015,7,Human,269
MT,2015,7,Missing data/not specified/undetermined,1
MT,2015,7,Natural,197
MT,2015,8,Human,174
MT,2015,8,Natural,459
MT,2015,9,Human,89
MT,2015,9,Natural,35
MT,2015,10,Human,75
MT,2015,10,Natural,2
MT,2015,11,Human,10
MT,2015,11,Missing data/not specified/undetermined,1
MT,2015,11,Natural,2
MT,2015,12,Human,8
MT,2015,12,Natural,1
MT,2016,1,Human,2
MT,2016,2,Human,56
MT,2016,3,Human,148
MT,2016,3,Natural,3
MT,2016,4,Human,148
MT,2016,4,Natural,5
MT,2016,5,Human,75
MT,2016,5,Natural,11
MT,2016,6,Human,186
MT,2016,6,Natural,93
MT,2016,7,Human,378
MT,2016,7,Missing data/not specified/undetermined,2
MT,2016,7,Natural,312
MT,2016,8,Human,262
MT,2016,8,Missing data/not specified/undetermined,1
MT,2016,8,Natural,231
MT,2016,9,Human,92
MT,2016,9,Natural,59
MT,2016,10,Human,25
MT,2016,10,Natural,1
MT,2016,11,Human,23
MT,2016,12,Human,5
MT,2017,1,Human,3
MT,2017,2,Human,7
MT,2017,3,Human,52
MT,2017,3,Missing data/not specified/undetermined,8
MT,2017,4,Human,50
MT,2017,4,Missing data/not specified/undetermined,24
MT,2017,4,Natural,7
MT,2017,5,Human,79
MT,2017,5,Missing data/not specified/undetermined,23
MT,2017,5,Natural,10
MT,2017,6,Human,198
MT,2017,6,Missing data/not specified/undetermined,45
MT,2017,6,Natural,76
MT,2017,7,Human,628
MT,2017,7,Missing data/not specified/undetermined,145
MT,2017,7,Natural,304
MT,2017,8,Human,273
MT,2017,8,Missing data/not specified/undetermined,64
MT,2017,8,Natural,248
MT,2017,9,Human,158
MT,2017,9,Missing data/not specified/undetermined,7
MT,2017,9,Natural,27
MT,2017,10,Human,102
MT,2017,10,Missing data/not specified/undetermined,4
MT,2017,10,Natural,3
MT,2017,11,Human,25
MT,2017,11,Missing data/not specified/undetermined,5
MT,2017,12,Human,23
MT,2017,12,Missing data/not specified/undetermined,4
MT,2018,1,Human,8
MT,2018,2,Human,10
MT,2018,3,Human,37
MT,2018,4,Human,166
MT,2018,4,Natural,4
MT,2018,5,Human,90
MT,2018,5,Natural,17
MT,2018,6,Human,89
MT,2018,6,Natural,29
MT,2018,7,Human,380
MT,2018,7,Natural,155
MT,2018,8,Human,294
MT,2018,8,Missing data/not specified/undetermined,1
MT,2018,8,Natural,210
MT,2018,9,Human,153
MT,2018,9,Natural,25
MT,2018,10,Human,73
MT,2018,10,Natural,2
MT,2018,11,Human,26
MT,2018,12,Human,18
MT,2019,1,Human,20
MT,2019,1,Natural,1
MT,2019,2,Human,10
MT,2019,3,Human,24
MT,2019,3,Natural,1
MT,2019,4,Human,172
MT,2019,4,Natural,3
MT,2019,5,Human,145
MT,2019,5,Natural,7
MT,2019,6,Human,158
MT,2019,6,Natural,50
MT,2019,7,Human,357
MT,2019,7,Missing data/not specified/undetermined,1
MT,2019,7,Natural,171
MT,2019,8,Human,324
MT,2019,8,Natural,236
MT,2019,9,Human,165
MT,2019,9,Natural,39
MT,2019,10,Human,83
MT,2019,10,Natural,2
MT,2019,11,Human,33
MT,2019,11,Natural,1
MT,2019,12,Human,9
MT,2019,12,Natural,1
MT,2020,1,Human,22
MT,2020,1,Missing data/not specified/undetermined,6
MT,2020,2,Human,23
MT,2020,2,Missing data/not specified/undetermined,5
MT,2020,3,Human,147
MT,2020,3,Missing data/not specified/undetermined,41
MT,2020,3,Natural,1
MT,2020,4,Human,201
MT,2020,4,Missing data/not specified/undetermined,38
MT,2020,4,Natural,5
MT,2020,5,Human,100
MT,2020,5,Missing data/not specified/undetermined,15
MT,2020,5,Natural,11
MT,2020,6,Human,128
MT,2020,6,Missing data/not specified/undetermined,32
MT,2020,6,Natural,45
MT,2020,7,Human,321
MT,2020,7,Missing data/not specified/undetermined,121
MT,2020,7,Natural,107
MT,2020,8,Human,359
MT,2020,8,Missing data/not specified/undetermined,108
MT,2020,8,Natural,246
MT,2020,9,Human,239
MT,2020,9,Missing data/not specified/undetermined,72
MT,2020,9,Natural,38
MT,2020,10,Human,130
MT,2020,10,Missing data/not specified/undetermined,17
MT,2020,10,Natural,11
MT,2020,11,Human,51
MT,2020,11,Missing data/not specified/undetermined,8
MT,2020,12,Human,32
MT,2020,12,Missing data/not specified/undetermined,5
NC,1992,1,Human,650
NC,1992,1,Natural,1
NC,1992,2,Human,1496
NC,1992,2,Natural,2
NC,1992,3,Human,1277
NC,1992,3,Natural,6
NC,1992,4,Human,1141
NC,1992,4,Natural,13
NC,1992,5,Human,309
NC,1992,5,Natural,11
NC,1992,6,Human,77
NC,1992,6,Natural,3
NC,1992,7,Human,214
NC,1992,7,Natural,19
NC,1992,8,Human,43
NC,1992,8,Natural,8
NC,1992,9,Human,58
NC,1992,9,Natural,1
NC,1992,10,Human,157
NC,1992,11,Human,114
NC,1992,11,Natural,2
NC,1992,12,Human,94
NC,1993,1,Human,218
NC,1993,2,Human,696
NC,1993,2,Natural,1
NC,1993,3,Human,589
NC,1993,3,Natural,2
NC,1993,4,Human,709
NC,1993,4,Natural,4
NC,1993,5,Human,288
NC,1993,5,Natural,7
NC,1993,6,Human,405
NC,1993,6,Natural,39
NC,1993,7,Human,429
NC,1993,7,Natural,131
NC,1993,8,Human,234
NC,1993,8,Natural,26
NC,1993,9,Human,197
NC,1993,9,Natural,6
NC,1993,10,Human,277
NC,1993,10,Natural,3
NC,1993,11,Human,431
NC,1993,12,Human,115
NC,1993,12,Missing data/not specified/undetermined,1
NC,1994,1,Human,178
NC,1994,1,Natural,1
NC,1994,2,Human,914
NC,1994,3,Human,1616
NC,1994,3,Natural,3
NC,1994,4,Human,1153
NC,1994,4,Natural,22
NC,1994,5,Human,477
NC,1994,5,Natural,22
NC,1994,6,Human,223
NC,1994,6,Natural,26
NC,1994,7,Human,80
NC,1994,7,Natural,17
NC,1994,8,Human,34
NC,1994,8,Natural,6
NC,1994,9,Human,57
NC,1994,10,Human,118
NC,1994,11,Human,541
NC,1994,12,Human,251
NC,1995,1,Human,138
NC,1995,1,Missing data/not specified/undetermined,1
NC,1995,2,Human,586
NC,1995,3,Human,1647
NC,1995,3,Natural,7
NC,1995,4,Human,1476
NC,1995,4,Natural,15
NC,1995,5,Human,286
NC,1995,5,Natural,13
NC,1995,6,Human,46
NC,1995,6,Natural,6
NC,1995,7,Human,63
NC,1995,7,Natural,11
NC,1995,8,Human,193
NC,1995,8,Natural,3
NC,1995,9,Human,61
NC,1995,10,Human,46
NC,1995,11,Human,233
NC,1995,12,Human,422
NC,1996,1,Human,66
NC,1996,1,Natural,1
NC,1996,2,Human,825
NC,1996,3,Human,1142
NC,1996,3,Natural,1
NC,1996,4,Human,1173
NC,1996,4,Natural,5
NC,1996,5,Human,222
NC,1996,5,Natural,12
NC,1996,6,Human,140
NC,1996,6,Natural,15
NC,1996,7,Human,214
NC,1996,7,Natural,11
NC,1996,8,Human,24
NC,1996,8,Natural,3
NC,1996,9,Human,30
NC,1996,9,Natural,1
NC,1996,10,Human,149
NC,1996,11,Human,117
NC,1996,12,Human,86
NC,1996,12,Missing data/not specified/undetermined,1
NC,1997,1,Human,175
NC,1997,2,Human,333
NC,1997,3,Human,838
NC,1997,3,Missing data/not specified/undetermined,1
NC,1997,3,Natural,2
NC,1997,4,Human,1015
NC,1997,4,Natural,10
NC,1997,5,Human,523
NC,1997,5,Natural,17
NC,1997,6,Human,241
NC,1997,6,Missing data/not specified/undetermined,1
NC,1997,6,Natural,17
NC,1997,7,Human,220
NC,1997,7,Natural,65
NC,1997,8,Human,252
NC,1997,8,Natural,20
NC,1997,9,Human,272
NC,1997,9,Natural,9
NC,1997,10,Human,126
NC,1997,11,Human,189
NC,1997,12,Human,186
NC,1998,1,Human,74
NC,1998,2,Human,250
NC,1998,2,Natural,1
NC,1998,3,Human,679
NC,1998,4,Human,406
NC,1998,4,Natural,3
NC,1998,5,Human,107
NC,1998,5,Natural,8
NC,1998,6,Human,233
NC,1998,6,Natural,22
NC,1998,7,Human,357
NC,1998,7,Natural,37
NC,1998,8,Human,239
NC,1998,8,Natural,9
NC,1998,9,Human,253
NC,1998,9,Natural,16
NC,1998,10,Human,536
NC,1998,10,Natural,1
NC,1998,11,Human,603
NC,1998,11,Natural,3
NC,1998,12,Human,486
NC,1998,12,Missing data/not specified/undetermined,1
NC,1999,1,Human,193
NC,1999,2,Human,431
NC,1999,2,Natural,1
NC,1999,3,Human,1007
NC,1999,3,Natural,3
NC,1999,4,Human,867
NC,1999,4,Missing data/not specified/undetermined,2
NC,1999,4,Natural,21
NC,1999,5,Human,215
NC,1999,5,Natural,8
NC,1999,6,Human,271
NC,1999,6,Natural,14
NC,1999,7,Human,119
NC,1999,7,Natural,14
NC,1999,8,Human,184
NC,1999,8,Missing data/not specified/undetermined,1
NC,1999,8,Natural,17
NC,1999,9,Human,138
NC,1999,9,Natural,5
NC,1999,10,Human,35
NC,1999,11,Human,293
NC,1999,11,Natural,1
NC,1999,12,Human,200
NC,1999,12,Natural,1
NC,2000,1,Human,360
NC,2000,2,Human,527
NC,2000,2,Natural,1
NC,2000,3,Human,1264
NC,2000,3,Natural,5
NC,2000,4,Human,510
NC,2000,4,Natural,2
NC,2000,5,Human,531
NC,2000,5,Natural,13
NC,2000,6,Human,226
NC,2000,6,Natural,19
NC,2000,7,Human,144
NC,2000,7,Natural,7
NC,2000,8,Human,68
NC,2000,8,Natural,9
NC,2000,9,Human,27
NC,2000,9,Natural,2
NC,2000,10,Human,518
NC,2000,10,Natural,1
NC,2000,11,Human,392
NC,2000,11,Natural,1
NC,2000,12,Human,359
NC,2001,1,Human,1096
NC,2001,2,Human,910
NC,2001,3,Human,1115
NC,2001,4,Human,1100
NC,2001,4,Natural,7
NC,2001,5,Human,642
NC,2001,5,Missing data/not specified/undetermined,1
NC,2001,5,Natural,42
NC,2001,6,Human,88
NC,2001,6,Natural,13
NC,2001,7,Human,110
NC,2001,7,Natural,5
NC,2001,8,Human,112
NC,2001,8,Natural,18
NC,2001,9,Human,124
NC,2001,10,Human,671
NC,2001,11,Human,1555
NC,2001,12,Human,534
NC,2002,1,Human,346
NC,2002,2,Human,1390
NC,2002,3,Human,884
NC,2002,3,Natural,3
NC,2002,4,Human,810
NC,2002,4,Natural,29
NC,2002,5,Human,410
NC,2002,5,Natural,7
NC,2002,6,Human,586
NC,2002,6,Natural,51
NC,2002,7,Human,253
NC,2002,7,Natural,94
NC,2002,8,Human,322
NC,2002,8,Natural,76
NC,2002,9,Human,64
NC,2002,9,Natural,4
NC,2002,10,Human,30
NC,2002,10,Natural,1
NC,2002,11,Human,100
NC,2002,12,Human,129
NC,2002,12,Missing data/not specified/undetermined,1
NC,2003,1,Human,325
NC,2003,2,Human,203
NC,2003,2,Missing data/not specified/undetermined,1
NC,2003,3,Human,307
NC,2003,4,Human,324
NC,2003,4,Natural,4
NC,2003,5,Human,80
NC,2003,5,Natural,4
NC,2003,6,Human,44
NC,2003,6,Natural,1
NC,2003,7,Human,29
NC,2003,7,Natural,3
NC,2003,8,Human,23
NC,2003,9,Human,47
NC,2003,9,Natural,1
NC,2003,10,Human,103
NC,2003,11,Human,295
NC,2003,11,Missing data/not specified/undetermined,1
NC,2003,12,Human,246
NC,2004,1,Human,550
NC,2004,1,Missing data/not specified/undetermined,2
