state,fire_year,size_class,cause_class,n,acres
AK,2010,B,Human,88,114.8
AK,2010,B,Natural,106,248.4
AK,2010,C,Human,17,437.8
AK,2010,C,Natural,74,2810.0
AK,2010,D,Human,5,925.9
AK,2010,D,Natural,19,2925.4
AK,2010,E,Human,6,3370.5
AK,2010,E,Natural,21,9854.5
AK,2010,F,Human,4,9748.3
AK,2010,F,Natural,25,55457.1
AK,2010,G,Human,1,91885.0
AK,2010,G,Natural,42,959724.0
AK,2011,A,Human,286,31.0
AK,2011,A,Natural,22,2.3000000000000003
AK,2011,B,Human,78,132.1
AK,2011,B,Natural,52,122.3
AK,2011,C,Human,6,176.2
AK,2011,C,Natural,17,414.5
AK,2011,D,Human,1,100.0
AK,2011,D,Natural,6,796.8
AK,2011,E,Human,2,1675.1
AK,2011,E,Natural,15,7478.8
AK,2011,F,Natural,12,26836.9
AK,2011,G,Human,1,23122.5
AK,2011,G,Natural,10,232115.6
AK,2012,A,Human,184,19.3
AK,2012,A,Natural,12,1.2000000000000002
AK,2012,B,Human,66,107.0
AK,2012,B,Natural,52,114.7
AK,2012,C,Human,8,385.9
AK,2012,C,Natural,32,954.6
AK,2012,D,Natural,17,2809.1
AK,2012,E,Human,1,700.0
AK,2012,E,Natural,10,4999.4
AK,2012,F,Human,2,5827.1
AK,2012,F,Natural,12,35533.1
AK,2012,G,Human,2,26788.0
AK,2012,G,Natural,11,222347.6
AK,2013,A,Human,288,31.8
AK,2013,A,Missing data/not specified/undetermined,1,0.1
AK,2013,A,Natural,22,2.8000000000000003
AK,2013,B,Human,70,92.10000000000001
AK,2013,B,Natural,58,114.0
AK,2013,C,Human,12,511.3
AK,2013,C,Natural,41,1529.4
AK,2013,D,Human,3,690.6
AK,2013,D,Natural,13,2213.0
AK,2013,E,Human,1,780.0
AK,2013,E,Natural,16,9842.5
AK,2013,F,Human,3,4876.0
AK,2013,F,Natural,30,78487.5
AK,2013,G,Human,2,154492.4
AK,2013,G,Natural,32,1067095.8
AK,2014,A,Human,258,27.200000000000003
AK,2014,A,Natural,6,0.8
AK,2014,B,Human,68,107.18
AK,2014,B,Missing data/not specified/undetermined,1,0.7
AK,2014,B,Natural,17,39.0
AK,2014,C,Human,8,225.5
AK,2014,C,Natural,17,755.9
AK,2014,D,Natural,6,1203.2
AK,2014,E,Human,2,805.7
AK,2014,E,Natural,4,2721.0
AK,2014,F,Human,1,1906.0
AK,2014,F,Natural,3,5816.9
AK,2014,G,Human,1,23270.0
AK,2014,G,Missing data/not specified/undetermined,1,196722.2
AK,2015,A,Human,265,28.37
AK,2015,A,Natural,31,3.3000000000000003
AK,2015,B,Human,54,87.5
AK,2015,B,Missing data/not specified/undetermined,1,5.0
AK,2015,B,Natural,79,206.5
AK,2015,C,Human,14,467.3
AK,2015,C,Natural,44,2040.6
AK,2015,D,Human,3,422.2
AK,2015,D,Natural,30,5885.6
AK,2015,E,Human,7,3346.8
AK,2015,E,Natural,33,19851.7
AK,2015,F,Human,2,6202.9
AK,2015,F,Natural,67,171867.5
AK,2015,G,Human,3,91275.9
AK,2015,G,Natural,138,4837012.49
AK,2016,A,Human,259,27.55
AK,2016,A,Natural,40,4.1000000000000005
AK,2016,B,Human,60,93.0
AK,2016,B,Natural,57,113.39999999999999
AK,2016,C,Human,18,618.8
AK,2016,C,Natural,43,1692.9
AK,2016,D,Human,3,400.8
AK,2016,D,Natural,20,3400.3
AK,2016,E,Human,5,2763.2
AK,2016,E,Natural,25,15705.2
AK,2016,F,Human,2,6623.8
AK,2016,F,Natural,26,55412.8
AK,2016,G,Natural,18,414216.9
AK,2017,A,Human,150,16.2
AK,2017,A,Natural,13,1.8
AK,2017,B,Human,46,69.3
AK,2017,B,Natural,40,153.5
AK,2017,C,Human,6,279.0
AK,2017,C,Natural,35,1245.3
AK,2017,D,Human,1,100.0
AK,2017,D,Natural,10,1824.4
AK,2017,E,Human,2,1164.6
AK,2017,E,Natural,19,10611.1
AK,2017,F,Human,2,5257.700000000001
AK,2017,F,Natural,16,38556.9
AK,2017,G,Natural,20,594693.4
AK,2018,A,Human,146,15.950000000000001
AK,2018,A,Missing data/not specified/undetermined,8,1.0
AK,2018,A,Natural,23,2.5
AK,2018,B,Human,45,64.2
AK,2018,B,Missing data/not specified/undetermined,10,16.9
AK,2018,B,Natural,35,118.89999999999999
AK,2018,C,Human,9,288.4
AK,2018,C,Natural,27,1238.4
AK,2018,D,Human,1,116.9
AK,2018,D,Natural,13,2375.2
AK,2018,E,Human,2,1323.5
AK,2018,E,Natural,17,8629.4
AK,2018,F,Natural,9,21720.0
AK,2018,G,Human,1,27193.6
AK,2018,G,Natural,13,347930.1
AK,2019,A,Human,78,7.91
AK,2019,A,Missing data/not specified/undetermined,189,20.400000000000002
AK,2019,A,Natural,23,2.7
AK,2019,B,Human,28,71.4
AK,2019,B,Missing data/not specified/undetermined,66,111.0
AK,2019,B,Natural,73,212.3
AK,2019,C,Human,5,164.9
AK,2019,C,Missing data/not specified/undetermined,19,707.4
AK,2019,C,Natural,67,2711.6
AK,2019,D,Human,4,639.5
AK,2019,D,Missing data/not specified/undetermined,6,1209.9
AK,2019,D,Natural,26,4244.6
AK,2019,E,Human,2,1766.6
AK,2019,E,Missing data/not specified/undetermined,13,7793.3
AK,2019,E,Natural,22,14662.9
AK,2019,F,Human,1,3288.8
AK,2019,F,Missing data/not specified/undetermined,10,21531.1
AK,2019,F,Natural,33,84678.8
AK,2019,G,Human,2,47710.2
AK,2019,G,Missing data/not specified/undetermined,7,211696.0
AK,2019,G,Natural,47,2268579.9
AK,2020,A,Human,134,14.5
AK,2020,A,Missing data/not specified/undetermined,5,0.5
AK,2020,A,Natural,13,1.55
AK,2020,B,Human,36,77.9
AK,2020,B,Missing data/not specified/undetermined,1,1.7
AK,2020,B,Natural,60,161.05
AK,2020,C,Human,2,69.6
AK,2020,C,Missing data/not specified/undetermined,1,20.0
AK,2020,C,Natural,40,1647.2
AK,2020,D,Human,1,139.5
AK,2020,D,Natural,21,4139.7
AK,2020,E,Natural,13,6878.2
AK,2020,F,Natural,15,26475.1
AK,2020,G,Natural,7,141682.9
AL,1992,A,Human,17,2.0
AL,1992,B,Human,50,148.2
AL,1992,B,Natural,1,5.0
AL,1992,C,Human,21,447.0
AL,1992,C,Natural,1,40.0
AL,1992,D,Human,2,436.0
AL,1992,D,Missing data/not specified/undetermined,1,175.0
AL,1993,A,Human,14,1.6
AL,1993,A,Natural,2,0.2
AL,1993,B,Human,76,226.0
AL,1993,B,Missing data/not specified/undetermined,2,7.0
AL,1993,B,Natural,3,4.0
AL,1993,C,Human,29,1083.0
AL,1993,C,Missing data/not specified/undetermined,4,47.0
AL,1993,C,Natural,4,183.0
AL,1993,D,Human,2,260.0
AL,1993,E,Human,1,525.0
AL,1994,A,Human,386,52.1
AL,1994,A,Missing data/not specified/undetermined,2,0.30000000000000004
AL,1994,A,Natural,3,0.30000000000000004
AL,1994,B,Human,2240,6337.6
AL,1994,B,Missing data/not specified/undetermined,12,34.0
AL,1994,B,Natural,5,19.4
AL,1994,C,Human,757,19774.2
AL,1994,C,Missing data/not specified/undetermined,4,97.0
AL,1994,C,Natural,4,88.0
AL,1994,D,Human,33,5190.5
AL,1994,D,Natural,2,291.0
AL,1994,E,Human,3,1500.0
AL,1994,F,Human,1,1280.0
AL,1995,A,Human,552,76.7
AL,1995,A,Natural,9,1.4000000000000001
AL,1995,B,Human,2731,7373.6
AL,1995,B,Missing data/not specified/undetermined,13,33.5
AL,1995,B,Natural,30,97.3
AL,1995,C,Human,826,20360.0
AL,1995,C,Missing data/not specified/undetermined,3,115.0
AL,1995,C,Natural,25,725.1
AL,1995,D,Human,35,5065.0
AL,1995,D,Missing data/not specified/undetermined,1,158.0
AL,1995,E,Human,4,1570.0
AL,1995,F,Human,1,3321.0
AL,1996,A,Human,490,68.10000000000001
AL,1996,A,Natural,5,0.6000000000000001
AL,1996,B,Human,2536,7083.8
AL,1996,B,Missing data/not specified/undetermined,11,27.5
AL,1996,B,Natural,16,40.2
AL,1996,C,Human,916,23143.5
AL,1996,C,Missing data/not specified/undetermined,2,98.0
AL,1996,C,Natural,11,502.0
AL,1996,D,Human,42,6369.0
AL,1996,D,Natural,4,626.0
AL,1996,E,Human,10,4458.5
AL,1996,E,Natural,1,448.0
AL,1996,F,Human,3,3740.0
AL,1996,F,Missing data/not specified/undetermined,1,1078.0
AL,1997,A,Human,380,52.0
AL,1997,A,Natural,2,0.2
AL,1997,B,Human,1650,4417.1
AL,1997,B,Missing data/not specified/undetermined,8,26.0
AL,1997,B,Natural,3,8.5
AL,1997,C,Human,517,12367.0
AL,1997,C,Missing data/not specified/undetermined,1,85.0
AL,1997,C,Natural,5,70.0
AL,1997,D,Human,21,3072.6
AL,1997,E,Human,4,1957.0
AL,1998,A,Human,405,57.0
AL,1998,A,Natural,7,1.1
AL,1998,B,Human,2321,6294.8
AL,1998,B,Missing data/not specified/undetermined,9,14.3
AL,1998,B,Natural,34,110.6
AL,1998,C,Human,739,18600.8
AL,1998,C,Missing data/not specified/undetermined,2,40.0
AL,1998,C,Natural,9,293.0
AL,1998,D,Human,34,5181.0
AL,1998,D,Missing data/not specified/undetermined,1,210.0
AL,1998,E,Human,4,1650.0
AL,1998,F,Human,1,3108.0
AL,1999,A,Human,644,90.5
AL,1999,A,Natural,9,1.1
AL,1999,B,Human,2747,7557.1
AL,1999,B,Missing data/not specified/undetermined,5,3.3
AL,1999,B,Natural,37,101.6
AL,1999,C,Human,964,25700.3
AL,1999,C,Missing data/not specified/undetermined,1,20.0
AL,1999,C,Natural,16,539.8
AL,1999,D,Human,56,7999.0
AL,1999,D,Natural,1,220.0
AL,1999,E,Human,21,10315.5
AL,2000,A,Human,700,93.60000000000001
AL,2000,A,Natural,29,3.8000000000000003
AL,2000,B,Human,3781,10180.6
AL,2000,B,Natural,116,378.8
AL,2000,C,Human,1405,41682.5
AL,2000,C,Natural,90,2567.2
AL,2000,D,Human,97,14873.2
AL,2000,D,Natural,23,3945.0
AL,2000,E,Human,13,5147.7
AL,2000,E,Natural,6,2775.0
AL,2000,F,Human,4,9520.0
AL,2000,F,Natural,2,2900.0
AL,2001,A,Human,347,47.2
AL,2001,A,Natural,4,0.5
AL,2001,B,Human,2104,5757.9
AL,2001,B,Natural,12,45.5
AL,2001,C,Human,773,20381.4
AL,2001,C,Natural,16,531.6
AL,2001,D,Human,36,5630.0
AL,2001,D,Natural,2,250.0
AL,2001,E,Human,14,5996.0
AL,2001,E,Natural,1,455.0
AL,2002,A,Human,246,31.900000000000002
AL,2002,A,Natural,10,1.3
AL,2002,B,Human,1801,5122.2
AL,2002,B,Natural,33,85.2
AL,2002,C,Human,764,22691.7
AL,2002,C,Missing data/not specified/undetermined,1,50.5
AL,2002,C,Natural,20,754.4
AL,2002,D,Human,41,6724.8
AL,2002,D,Missing data/not specified/undetermined,1,182.0
AL,2002,D,Natural,3,556.0
AL,2002,E,Human,6,2496.0
AL,2003,A,Human,236,33.52
AL,2003,A,Natural,1,0.1
AL,2003,B,Human,1026,3051.2
AL,2003,B,Missing data/not specified/undetermined,2,10.0
AL,2003,B,Natural,1,7.0
AL,2003,C,Human,535,14006.65
AL,2003,D,Human,17,2385.0
AL,2003,F,Human,1,1160.0
AL,2004,A,Human,303,43.86
AL,2004,A,Natural,1,0.1
AL,2004,B,Human,1591,4637.28
AL,2004,B,Missing data/not specified/undetermined,4,19.0
AL,2004,B,Natural,4,17.3
AL,2004,C,Human,1101,30818.5
AL,2004,C,Missing data/not specified/undetermined,2,91.0
AL,2004,C,Natural,5,138.0
AL,2004,D,Human,28,4901.0
AL,2004,E,Human,12,5182.0
AL,2004,F,Human,1,1005.0
AL,2005,A,Human,219,33.11
AL,2005,A,Natural,1,0.25
AL,2005,B,Human,1405,4224.81
AL,2005,B,Missing data/not specified/undetermined,2,10.5
AL,2005,B,Natural,6,20.1
AL,2005,C,Human,864,23667.6
AL,2005,C,Missing data/not specified/undetermined,1,25.0
AL,2005,C,Natural,3,55.5
AL,2005,D,Human,32,5287.0
AL,2005,E,Human,13,5490.1
AL,2005,F,Human,1,4394.0
AL,2006,A,Human,315,46.85
AL,2006,A,Missing data/not specified/undetermined,2,0.2
AL,2006,A,Natural,8,1.3
AL,2006,B,Human,1933,5831.47
AL,2006,B,Missing data/not specified/undetermined,8,28.8
AL,2006,B,Natural,52,216.4
AL,2006,C,Human,1421,40899.4
AL,2006,C,Missing data/not specified/undetermined,4,66.8
AL,2006,C,Natural,81,2841.6
AL,2006,D,Human,88,13746.8
AL,2006,D,Natural,14,2208.0
AL,2006,E,Human,11,5595.0
AL,2006,E,Missing data/not specified/undetermined,1,660.0
AL,2006,E,Natural,5,2029.0
AL,2006,F,Human,4,5377.5
AL,2007,A,Human,397,59.230000000000004
AL,2007,A,Natural,22,2.5700000000000003
AL,2007,B,Human,2295,6515.89
AL,2007,B,Missing data/not specified/undetermined,1,0.3
AL,2007,B,Natural,99,312.3
AL,2007,C,Human,859,22534.6
AL,2007,C,Natural,54,1783.7
AL,2007,D,Human,76,11248.1
AL,2007,D,Natural,14,2067.0
AL,2007,E,Human,9,4578.5
AL,2007,E,Natural,3,1404.0
AL,2007,F,Human,4,6279.0
AL,2008,A,Human,222,31.86
AL,2008,A,Natural,8,0.81
AL,2008,B,Human,1222,3497.97
AL,2008,B,Missing data/not specified/undetermined,1,1.0
AL,2008,B,Natural,21,71.35
AL,2008,C,Human,490,12514.1
AL,2008,C,Natural,8,333.0
AL,2008,D,Human,24,3366.0
AL,2008,D,Natural,3,508.0
AL,2008,E,Human,7,2923.0
AL,2009,A,Human,136,19.3
AL,2009,A,Missing data/not specified/undetermined,2,0.30000000000000004
AL,2009,A,Natural,1,0.2
AL,2009,B,Human,663,2048.89
AL,2009,B,Missing data/not specified/undetermined,6,13.5
AL,2009,B,Natural,5,29.8
AL,2009,C,Human,514,13912.95
AL,2009,C,Missing data/not specified/undetermined,1,10.0
AL,2009,C,Natural,11,347.8
AL,2009,D,Human,26,4682.0
AL,2009,E,Human,3,1301.0
AL,2009,E,Natural,1,410.0
AL,2009,F,Human,1,2100.0
AL,2010,A,Human,323,50.27
AL,2010,A,Natural,8,1.2
AL,2010,B,Human,1532,4515.88
AL,2010,B,Missing data/not specified/undetermined,1,0.5
AL,2010,B,Natural,9,31.0
AL,2010,C,Human,967,26728.97
AL,2010,C,Natural,18,401.45
AL,2010,D,Human,47,7324.2
AL,2010,D,Natural,1,101.0
AL,2010,E,Human,7,2924.0
AL,2011,A,Human,197,33.92
AL,2011,A,Natural,9,1.36
AL,2011,B,Human,1076,3297.55
AL,2011,B,Natural,53,164.75
AL,2011,C,Human,565,16265.6
AL,2011,C,Natural,35,1177.0
AL,2011,D,Human,70,11203.0
AL,2011,D,Natural,8,1298.0
AL,2011,E,Human,23,10797.0
AL,2011,E,Natural,1,800.0
AL,2011,F,Human,4,7459.0
AL,2011,F,Natural,1,1600.0
AL,2012,A,Human,12,1.6600000000000001
AL,2012,B,Human,1102,2175.6
AL,2012,B,Missing data/not specified/undetermined,3,5.0
AL,2012,B,Natural,25,76.7
AL,2012,C,Human,531,16025.0
AL,2012,C,Natural,29,876.5
AL,2012,D,Human,34,5260.0
AL,2012,D,Natural,7,1212.0
AL,2012,E,Human,3,1969.0
AL,2012,F,Natural,1,1555.0
AL,2013,A,Human,515,58.1
AL,2013,A,Natural,3,0.51
AL,2013,B,Human,562,1845.2
AL,2013,B,Missing data/not specified/undetermined,1,1.0
AL,2013,B,Natural,8,14.950000000000001
AL,2013,C,Human,520,15760.78
AL,2013,C,Natural,4,136.17000000000002
AL,2013,D,Human,44,7261.7
AL,2013,D,Natural,1,210.0
AL,2013,E,Human,12,4647.0
AL,2014,A,Human,788,92.27000000000001
AL,2014,A,Missing data/not specified/undetermined,1,0.1
AL,2014,A,Natural,2,0.35
AL,2014,B,Human,859,2533.38
AL,2014,B,Natural,10,25.2
AL,2014,C,Human,696,20645.8
AL,2014,C,Missing data/not specified/undetermined,1,58.0
AL,2014,C,Natural,12,516.4
AL,2014,D,Human,37,5684.0
AL,2014,D,Natural,2,338.0
AL,2014,E,Human,8,3568.0
AL,2014,F,Human,2,4500.0
AL,2015,A,Human,626,76.68
AL,2015,A,Natural,3,0.30000000000000004
AL,2015,B,Human,824,2345.77
AL,2015,B,Natural,8,24.0
AL,2015,C,Human,558,15905.16
AL,2015,C,Missing data/not specified/undetermined,1,18.0
AL,2015,C,Natural,11,417.8
AL,2015,D,Human,30,4500.8
AL,2015,D,Natural,3,507.0
AL,2015,E,Human,7,3136.2
AL,2015,E,Natural,1,305.0
AL,2015,F,Missing data/not specified/undetermined,1,2003.0
AL,2015,F,Natural,1,1594.0
AL,2016,A,Human,690,107.60000000000001
AL,2016,A,Natural,9,1.2
AL,2016,B,Human,2133,5908.42
AL,2016,B,Missing data/not specified/undetermined,1,0.7
AL,2016,B,Natural,17,42.37
AL,2016,C,Human,818,22314.43
AL,2016,C,Natural,10,240.9
AL,2016,D,Human,73,11688.3
AL,2016,E,Human,20,10201.0
AL,2016,F,Human,4,6603.0
AL,2017,A,Human,108,18.01
AL,2017,A,Natural,2,0.2
AL,2017,B,Human,724,2214.38
AL,2017,B,Natural,3,11.0
AL,2017,C,Human,356,9400.47
AL,2017,C,Natural,5,140.0
AL,2017,D,Human,36,5889.6
AL,2017,D,Natural,1,105.0
AL,2017,E,Human,3,1048.0
AL,2017,E,Missing data/not specified/undetermined,1,406.0
AL,2017,E,Natural,1,403.0
AL,2017,F,Human,1,1000.0
AL,2018,A,Human,93,14.34
AL,2018,A,Natural,1,0.1
AL,2018,B,Human,547,1595.63
AL,2018,B,Missing data/not specified/undetermined,1,0.5
AL,2018,B,Natural,4,4.75
AL,2018,C,Human,241,6356.15
AL,2018,C,Natural,2,58.9
AL,2018,D,Human,17,2650.42
AL,2018,D,Natural,1,125.0
AL,2018,E,Human,2,833.0
AL,2019,A,Human,66,9.91
AL,2019,A,Natural,1,0.1
AL,2019,B,Human,308,984.95
AL,2019,B,Natural,2,11.0
AL,2019,C,Human,142,3744.3
AL,2019,C,Missing data/not specified/undetermined,1,16.88
AL,2019,C,Natural,1,55.0
AL,2019,D,Human,13,1889.5
AL,2019,D,Missing data/not specified/undetermined,7,1026.0
AL,2019,D,Natural,1,250.0
AL,2019,E,Human,8,3805.0
AL,2019,E,Missing data/not specified/undetermined,6,2728.5
AL,2019,F,Human,2,3852.0
AL,2019,F,Missing data/not specified/undetermined,2,3100.0
AL,2020,A,Human,95,16.78
AL,2020,A,Missing data/not specified/undetermined,1,0.1
AL,2020,A,Natural,5,0.65
AL,2020,B,Human,467,1461.5
AL,2020,B,Missing data/not specified/undetermined,1,6.5
AL,2020,B,Natural,6,12.0
AL,2020,C,Human,184,4821.85
AL,2020,C,Missing data/not specified/undetermined,5,114.0
AL,2020,C,Natural,1,40.0
AL,2020,D,Human,11,1994.0
AL,2020,D,Missing data/not specified/undetermined,2,370.0
AL,2020,E,Human,2,657.0
AL,2020,F,Human,2,2320.0
AR,1992,A,Human,22,2.4000000000000004
AR,1992,A,Natural,3,0.30000000000000004
AR,1992,B,Human,65,215.3
AR,1992,B,Natural,4,21.5
AR,1992,C,Human,31,769.0
AR,1992,C,Natural,1,45.0
AR,1992,D,Human,1,122.0
AR,1992,E,Human,1,303.0
AR,1993,A,Human,34,4.2
AR,1993,A,Natural,1,0.1
AR,1993,B,Human,76,201.0
AR,1993,B,Missing data/not specified/undetermined,1,2.3
AR,1993,B,Natural,4,11.0
AR,1993,C,Human,28,783.9
AR,1993,C,Missing data/not specified/undetermined,1,19.7
AR,1993,C,Natural,1,46.0
AR,1993,D,Human,5,692.0
AR,1994,A,Human,40,4.5
AR,1994,A,Natural,3,0.4
AR,1994,B,Human,73,200.3
AR,1994,B,Natural,8,16.8
AR,1994,C,Human,38,1330.6
AR,1994,C,Natural,1,45.0
AR,1994,D,Human,4,706.3
AR,1995,A,Human,39,4.4
AR,1995,A,Natural,4,0.6000000000000001
AR,1995,B,Human,125,347.0
AR,1995,B,Natural,4,8.6
AR,1995,C,Human,54,1746.7
AR,1995,C,Natural,5,207.1
AR,1995,D,Human,7,1356.0
AR,1995,E,Human,2,1520.0
AR,1996,A,Human,43,5.1000000000000005
AR,1996,A,Natural,4,0.5
AR,1996,B,Human,93,271.0
AR,1996,B,Natural,17,58.8
AR,1996,C,Human,52,1709.4
AR,1996,C,Natural,3,118.0
AR,1996,D,Human,9,1486.0
AR,1996,E,Human,3,1638.0
AR,1997,A,Human,25,2.7
AR,1997,A,Natural,3,0.30000000000000004
AR,1997,B,Human,704,1948.2
AR,1997,B,Natural,23,77.2
AR,1997,C,Human,262,7800.5
AR,1997,C,Missing data/not specified/undetermined,1,83.0
AR,1997,C,Natural,12,222.0
AR,1997,D,Human,10,1308.5
AR,1998,A,Human,37,4.6000000000000005
AR,1998,A,Natural,4,0.6000000000000001
AR,1998,B,Human,755,1799.6
AR,1998,B,Natural,66,194.1
AR,1998,C,Human,252,7303.2
AR,1998,C,Natural,27,854.0
AR,1998,D,Human,10,1268.0
AR,1998,D,Natural,3,553.0
AR,1998,E,Human,2,1046.0
AR,1999,A,Human,31,3.3000000000000003
AR,1999,A,Natural,5,0.5
AR,1999,B,Human,1567,3957.6
AR,1999,B,Natural,88,209.0
AR,1999,C,Human,482,13440.9
AR,1999,C,Natural,27,758.0
AR,1999,D,Human,21,3495.0
AR,1999,E,Human,2,1105.0
AR,1999,F,Human,1,1063.0
AR,2000,A,Human,43,5.6000000000000005
AR,2000,A,Natural,4,0.5
AR,2000,B,Human,1576,4111.9
AR,2000,B,Natural,131,366.5
AR,2000,C,Human,530,15355.9
AR,2000,C,Natural,45,1187.0
AR,2000,D,Human,26,4325.1
AR,2000,D,Natural,4,808.0
AR,2000,E,Human,2,1002.0
AR,2000,E,Natural,1,489.0
AR,2000,F,Human,1,1401.0
AR,2001,A,Human,24,3.0
AR,2001,A,Missing data/not specified/undetermined,239,23.900000000000002
AR,2001,A,Natural,5,0.6000000000000001
AR,2001,B,Human,835,2234.0
AR,2001,B,Missing data/not specified/undetermined,181,424.0
AR,2001,B,Natural,51,143.6
AR,2001,C,Human,292,7950.3
AR,2001,C,Missing data/not specified/undetermined,37,845.0
AR,2001,C,Natural,30,766.7
AR,2001,D,Human,8,1387.0
AR,2001,D,Missing data/not specified/undetermined,1,200.0
AR,2001,E,Human,1,373.0
AR,2001,E,Missing data/not specified/undetermined,3,1176.0
AR,2001,F,Human,1,1470.0
AR,2002,A,Human,27,3.6
AR,2002,A,Missing data/not specified/undetermined,208,20.8
AR,2002,A,Natural,3,0.30000000000000004
AR,2002,B,Human,661,1697.4
AR,2002,B,Missing data/not specified/undetermined,219,522.0
AR,2002,B,Natural,18,63.0
AR,2002,C,Human,259,7669.0
AR,2002,C,Missing data/not specified/undetermined,52,1330.0
AR,2002,C,Natural,11,254.0
AR,2002,D,Human,10,1590.7
AR,2002,D,Missing data/not specified/undetermined,3,335.0
AR,2002,D,Natural,1,131.0
AR,2002,E,Human,1,375.0
AR,2002,F,Human,1,1779.0
AR,2003,A,Human,17,2.6500000000000004
AR,2003,A,Natural,6,0.9500000000000001
AR,2003,B,Human,1150,3119.2
AR,2003,B,Missing data/not specified/undetermined,1,2.0
AR,2003,B,Natural,29,64.5
AR,2003,C,Human,417,11946.87
AR,2003,C,Natural,11,202.0
AR,2003,D,Human,21,3439.0
AR,2003,D,Natural,1,238.0
AR,2003,E,Human,10,5421.0
AR,2003,F,Human,1,1550.0
AR,2004,A,Human,28,3.0700000000000003
AR,2004,A,Natural,1,0.1
AR,2004,B,Human,889,2630.3
AR,2004,B,Missing data/not specified/undetermined,1,3.0
AR,2004,B,Natural,6,26.0
AR,2004,C,Human,407,12262.0
AR,2004,C,Natural,3,145.0
AR,2004,D,Human,22,4178.0
AR,2004,E,Human,5,2373.0
AR,2004,E,Natural,1,727.0
AR,2004,F,Human,1,1299.0
AR,2005,A,Human,26,3.72
AR,2005,A,Natural,4,0.55
AR,2005,B,Human,1491,3996.71
AR,2005,B,Missing data/not specified/undetermined,1,1.0
AR,2005,B,Natural,82,234.65
AR,2005,C,Human,590,17356.06
AR,2005,C,Missing data/not specified/undetermined,1,15.0
AR,2005,C,Natural,45,1466.0
AR,2005,D,Human,38,6039.5
AR,2005,D,Natural,7,1061.0
AR,2005,E,Human,8,3967.0
AR,2005,F,Human,2,4661.0
AR,2005,F,Natural,1,1631.0
AR,2006,A,Human,29,3.45
AR,2006,A,Natural,20,2.81
AR,2006,B,Human,1591,4467.45
AR,2006,B,Natural,125,419.1
AR,2006,C,Human,672,20639.5
AR,2006,C,Missing data/not specified/undetermined,1,40.0
AR,2006,C,Natural,60,1826.5
AR,2006,D,Human,40,6766.0
AR,2006,D,Natural,9,1502.0
AR,2006,E,Human,16,7696.0
AR,2006,E,Natural,2,818.0
AR,2006,F,Human,3,6635.0
AR,2006,F,Natural,1,3739.0
AR,2006,G,Natural,2,13385.0
AR,2007,A,Human,18,1.87
AR,2007,A,Natural,3,0.4
AR,2007,B,Human,824,2290.55
AR,2007,B,Missing data/not specified/undetermined,1,5.0
AR,2007,B,Natural,35,120.0
AR,2007,C,Human,376,11348.0
AR,2007,C,Natural,12,260.5
AR,2007,D,Human,24,3716.0
AR,2007,E,Human,5,2289.0
AR,2007,F,Human,1,1653.0
AR,2007,F,Natural,1,4000.0
AR,2008,A,Human,17,2.24
AR,2008,B,Human,592,1458.24
AR,2008,B,Missing data/not specified/undetermined,3,2.5
AR,2008,B,Natural,35,97.0
AR,2008,C,Human,187,5254.2
AR,2008,C,Natural,32,881.25
AR,2008,D,Human,14,2680.0
AR,2008,D,Natural,2,255.0
AR,2008,E,Human,1,569.0
AR,2009,A,Human,7,0.8500000000000001
AR,2009,A,Natural,1,0.1
AR,2009,B,Human,663,1982.94
AR,2009,B,Natural,13,35.6
AR,2009,C,Human,366,11582.25
AR,2009,C,Natural,5,127.0
AR,2009,D,Human,18,3173.0
AR,2009,D,Natural,1,125.0
AR,2009,E,Human,2,749.0
AR,2010,A,Human,20,2.21
AR,2010,B,Human,1472,4072.8
AR,2010,B,Missing data/not specified/undetermined,2,4.0
AR,2010,B,Natural,66,147.3
AR,2010,C,Human,583,16728.9
AR,2010,C,Missing data/not specified/undetermined,2,28.7
AR,2010,C,Natural,30,1060.5
AR,2010,D,Human,30,4836.0
AR,2010,D,Missing data/not specified/undetermined,1,125.0
AR,2010,D,Natural,3,415.0
AR,2010,E,Human,7,3465.0
AR,2010,E,Natural,1,352.3
AR,2010,F,Human,3,3517.0
AR,2011,A,Human,154,15.9
AR,2011,A,Natural,15,1.62
AR,2011,B,Human,1458,3839.81
AR,2011,B,Natural,237,661.91
AR,2011,C,Human,490,13999.3
AR,2011,C,Natural,107,3091.1
AR,2011,D,Human,48,8712.05
AR,2011,D,Natural,12,1606.0
AR,2011,E,Human,16,9454.0
AR,2011,E,Natural,7,2975.0
AR,2011,F,Human,1,2008.0
AR,2011,F,Natural,1,1535.0
AR,2012,A,Human,41,6.25
AR,2012,A,Natural,24,3.5
AR,2012,B,Human,1387,3524.11
AR,2012,B,Missing data/not specified/undetermined,2,3.0
AR,2012,B,Natural,272,727.97
AR,2012,C,Human,484,14051.47
AR,2012,C,Missing data/not specified/undetermined,1,79.0
AR,2012,C,Natural,88,2376.69
AR,2012,D,Human,25,3960.0
AR,2012,D,Natural,7,1233.5
AR,2012,E,Human,9,4127.0
AR,2012,E,Natural,7,3861.0
AR,2012,F,Human,3,3460.0
AR,2012,F,Natural,1,1435.0
AR,2013,A,Human,23,2.21
AR,2013,A,Natural,2,0.2
AR,2013,B,Human,34,72.28
AR,2013,B,Missing data/not specified/undetermined,563,1423.0
