id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
14069577,JJ539180,2025-12-30T14:49:00.000,003XX W 107TH ST,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,False,False,0513,005,21,49,26,1176126,1833975,2025,2026-03-14T15:41:39.000,41.69978224,-87.630715851,"{'latitude': '41.69978224', 'longitude': '-87.630715851', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069919,JJ539226,2025-12-30T14:40:00.000,020XX W 70TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,0735,007,17,67,08A,1163905,1858231,2025,2026-03-14T15:41:39.000,41.766609337,-87.674784583,"{'latitude': '41.766609337', 'longitude': '-87.674784583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069543,JJ539215,2025-12-30T14:40:00.000,002XX N LEAMINGTON AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,RESIDENCE - YARD (FRONT / BACK),False,False,1532,015,28,25,18,1142002,1901125,2025,2026-03-14T15:41:39.000,41.884749109,-87.754008475,"{'latitude': '41.884749109', 'longitude': '-87.754008475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069677,JJ539263,2025-12-30T14:37:00.000,007XX N MICHIGAN AVE,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,True,False,1833,018,2,8,26,1177293,1905627,2025,2026-03-14T15:41:39.000,41.896375946,-87.6242787,"{'latitude': '41.896375946', 'longitude': '-87.6242787', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069571,JJ539234,2025-12-30T14:33:00.000,050XX S ARCHER AVE,1330,CRIMINAL TRESPASS,TO LAND,LIBRARY,True,False,0815,008,14,57,26,1149711,1870739,2025,2026-03-14T15:41:39.000,41.801219701,-87.726488031,"{'latitude': '41.801219701', 'longitude': '-87.726488031', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069696,JJ539256,2025-12-30T14:32:00.000,011XX W CERMAK RD,0560,ASSAULT,SIMPLE,WAREHOUSE,False,True,1235,012,25,31,08A,1169540,1889590,2025,2026-03-14T15:41:39.000,41.852541515,-87.653220514,"{'latitude': '41.852541515', 'longitude': '-87.653220514', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069979,JJ539339,2025-12-30T14:30:00.000,005XX E 32ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0211,002,4,35,08B,1180539,1883677,2025,2026-03-14T15:41:39.000,41.836069707,-87.613033345,"{'latitude': '41.836069707', 'longitude': '-87.613033345', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14073273,JJ539278,2025-12-30T14:30:00.000,028XX N CLARK ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,OTHER (SPECIFY),False,False,1934,019,44,6,17,1171341,1919237,2025,2026-03-14T15:41:39.000,41.933855382,-87.645738334,"{'latitude': '41.933855382', 'longitude': '-87.645738334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069662,JJ539378,2025-12-30T14:28:00.000,037XX W 26TH ST,0820,THEFT,$500 AND UNDER,TAVERN / LIQUOR STORE,False,False,1013,010,22,30,06,1151885,1886466,2025,2026-03-14T15:41:39.000,41.844334316,-87.718102101,"{'latitude': '41.844334316', 'longitude': '-87.718102101', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069634,JJ539224,2025-12-30T14:27:00.000,085XX S RACINE AVE,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,True,False,0613,006,17,71,18,1169813,1848165,2025,2026-03-14T15:41:39.000,41.738860724,-87.653421061,"{'latitude': '41.738860724', 'longitude': '-87.653421061', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14071956,JK101363,2025-12-30T14:24:00.000,044XX S COTTAGE GROVE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,0221,002,4,38,06,1182340,1875731,2025,2026-03-14T15:41:39.000,41.814223686,-87.60667153,"{'latitude': '41.814223686', 'longitude': '-87.60667153', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070623,JJ540332,2025-12-30T14:20:00.000,007XX W KINZIE ST,0810,THEFT,OVER $500,STREET,False,False,1214,012,27,24,06,1171296,1902913,2025,2026-03-14T15:41:39.000,41.889062451,-87.646384173,"{'latitude': '41.889062451', 'longitude': '-87.646384173', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069910,JJ539411,2025-12-30T14:20:00.000,0000X N MICHIGAN AVE,0870,THEFT,POCKET-PICKING,SIDEWALK,False,False,0112,001,34,32,06,1177306,1900590,2025,2026-03-14T15:41:39.000,41.882553868,-87.624383802,"{'latitude': '41.882553868', 'longitude': '-87.624383802', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069567,JJ539164,2025-12-30T14:15:00.000,033XX W 16TH ST,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,1021,010,24,29,03,1154154,1891840,2025,2026-03-14T15:41:39.000,41.859036293,-87.709631954,"{'latitude': '41.859036293', 'longitude': '-87.709631954', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069953,JJ539333,2025-12-30T14:12:00.000,033XX W LAWRENCE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1713,017,33,14,06,1153430,1931699,2025,2026-03-14T15:41:39.000,41.968427294,-87.71122829,"{'latitude': '41.968427294', 'longitude': '-87.71122829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069550,JJ539177,2025-12-30T14:11:00.000,029XX W GRAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1211,012,36,24,14,1156600,1905248,2025,2026-03-14T15:41:39.000,41.895780068,-87.700290438,"{'latitude': '41.895780068', 'longitude': '-87.700290438', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069560,JJ539143,2025-12-30T14:06:00.000,065XX S SEELEY AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,0726,007,16,67,08A,1163821,1861273,2025,2026-03-14T15:41:39.000,41.774958766,-87.675007129,"{'latitude': '41.774958766', 'longitude': '-87.675007129', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069620,JJ539223,2025-12-30T14:00:00.000,077XX S CARPENTER ST,0810,THEFT,OVER $500,RESIDENCE,False,True,0612,006,17,71,06,1170653,1853580,2025,2026-03-14T15:41:39.000,41.75370196,-87.650185959,"{'latitude': '41.75370196', 'longitude': '-87.650185959', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070603,JJ540524,2025-12-30T14:00:00.000,100XX S PERRY AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,RESIDENCE,False,False,0511,005,9,49,11,1177373,1838361,2025,2026-03-14T15:41:39.000,41.71179003,-87.626017974,"{'latitude': '41.71179003', 'longitude': '-87.626017974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069706,JJ539374,2025-12-30T14:00:00.000,052XX S WABASH AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,False,True,0225,002,3,40,04B,1177606,1870198,2025,2026-03-14T15:41:39.000,41.799149172,-87.624203617,"{'latitude': '41.799149172', 'longitude': '-87.624203617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14071375,JK100727,2025-12-30T14:00:00.000,005XX W 79TH ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,0621,006,6,44,05,1173840,1852519,2025,2026-03-14T15:41:39.000,41.750720407,-87.638538159,"{'latitude': '41.750720407', 'longitude': '-87.638538159', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14076104,JK105806,2025-12-30T14:00:00.000,054XX S INGLESIDE AVE,0485,BATTERY,AGGRAVATED OF A CHILD,APARTMENT,False,False,0233,002,20,41,04B,1183453,1869585,2025,2026-03-14T15:41:39.000,41.797332685,-87.602780609,"{'latitude': '41.797332685', 'longitude': '-87.602780609', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14072453,JK101777,2025-12-30T14:00:00.000,008XX N ORLEANS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1823,018,2,8,14,1173774,1905916,2025,2026-03-14T15:41:39.000,41.897248055,-87.637194586,"{'latitude': '41.897248055', 'longitude': '-87.637194586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14071930,JK101373,2025-12-30T14:00:00.000,015XX W SUPERIOR ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1215,012,1,24,07,1165895,1905097,2025,2026-03-14T15:41:39.000,41.895172445,-87.66615632,"{'latitude': '41.895172445', 'longitude': '-87.66615632', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14085702,JK118368,2025-12-30T14:00:00.000,076XX S MORGAN ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,0621,006,17,71,08A,1170969,1854130,2025,2026-03-14T15:41:39.000,41.75520434,-87.649011899,"{'latitude': '41.75520434', 'longitude': '-87.649011899', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
28998,JJ539095,2025-12-30T13:58:00.000,007XX N SPAULDING AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1121,011,27,23,01A,1154240,1904796,2025,2026-01-07T15:44:10.000,41.894587193,-87.708970317,"{'latitude': '41.894587193', 'longitude': '-87.708970317', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14116364,JK156158,2025-12-30T13:57:00.000,014XX W BLACKHAWK ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,1433,014,1,24,26,1166321,1909424,2025,2026-03-14T15:41:39.000,41.907036928,-87.664467832,"{'latitude': '41.907036928', 'longitude': '-87.664467832', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069826,JJ539272,2025-12-30T13:50:00.000,050XX S COTTAGE GROVE AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESTAURANT,False,False,0223,002,20,38,26,1182443,1871589,2025,2026-03-14T15:41:39.000,41.802855321,-87.606422225,"{'latitude': '41.802855321', 'longitude': '-87.606422225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069994,JJ539369,2025-12-30T13:50:00.000,053XX W CHICAGO AVE,0460,BATTERY,SIMPLE,STREET,False,False,1524,015,37,25,08B,1140789,1904819,2025,2026-03-14T15:41:39.000,41.894908283,-87.758371958,"{'latitude': '41.894908283', 'longitude': '-87.758371958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069589,JJ539297,2025-12-30T13:47:00.000,049XX S KOMENSKY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,0815,008,14,57,08A,1150196,1871646,2025,2026-03-14T15:41:39.000,41.803699233,-87.724685786,"{'latitude': '41.803699233', 'longitude': '-87.724685786', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069603,JJ539149,2025-12-30T13:45:00.000,056XX W WASHINGTON BLVD,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,1512,015,29,25,04A,1138446,1900176,2025,2026-03-14T15:41:39.000,41.882210062,-87.76708982,"{'latitude': '41.882210062', 'longitude': '-87.76708982', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069534,JJ539121,2025-12-30T13:42:00.000,092XX S STATE ST,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,False,False,0634,006,6,49,26,1177918,1843684,2025,2026-03-14T15:41:39.000,41.726384743,-87.623861405,"{'latitude': '41.726384743', 'longitude': '-87.623861405', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14073367,JK102797,2025-12-30T13:40:00.000,0000X N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,0112,001,34,32,06,1176364,1900524,2025,2026-03-14T15:41:39.000,41.882394062,-87.627844798,"{'latitude': '41.882394062', 'longitude': '-87.627844798', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069494,JJ539131,2025-12-30T13:35:00.000,012XX N LARRABEE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1822,018,27,8,06,1172111,1908362,2025,2026-03-14T15:41:39.000,41.903996883,-87.643230238,"{'latitude': '41.903996883', 'longitude': '-87.643230238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069655,JJ539317,2025-12-30T13:34:00.000,064XX S YALE AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,0722,007,6,68,06,1175609,1862380,2025,2026-03-14T15:41:39.000,41.777740745,-87.631760999,"{'latitude': '41.777740745', 'longitude': '-87.631760999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069561,JJ539200,2025-12-30T13:30:00.000,031XX W 15TH ST,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,APARTMENT,False,True,1022,010,24,29,24,1155623,1892683,2025,2026-03-14T15:41:39.000,41.861320168,-87.704217033,"{'latitude': '41.861320168', 'longitude': '-87.704217033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069871,JJ539450,2025-12-30T13:30:00.000,036XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,2525,025,35,22,06,1151858,1915715,2025,2026-03-14T15:41:39.000,41.924597175,-87.717430811,"{'latitude': '41.924597175', 'longitude': '-87.717430811', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14076610,JK106686,2025-12-30T13:30:00.000,058XX S PAULINA ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,0715,007,16,67,08A,1166006,1866112,2025,2026-03-14T15:41:39.000,41.788191418,-87.666859716,"{'latitude': '41.788191418', 'longitude': '-87.666859716', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069483,JJ539103,2025-12-30T13:20:00.000,001XX N WELLS ST,0460,BATTERY,SIMPLE,CTA PLATFORM,False,False,0122,001,42,32,08B,1174700,1901636,2025,2026-03-14T15:41:39.000,41.88548283,-87.633921684,"{'latitude': '41.88548283', 'longitude': '-87.633921684', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069795,JJ539490,2025-12-30T13:20:00.000,003XX E 53RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,False,0231,002,3,40,14,1179137,1869944,2025,2026-03-14T15:41:39.000,41.798417377,-87.618596866,"{'latitude': '41.798417377', 'longitude': '-87.618596866', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069553,JJ539114,2025-12-30T13:17:00.000,080XX S ESCANABA AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,True,False,0422,004,7,46,04B,1196895,1852242,2025,2026-03-14T15:41:39.000,41.749418352,-87.554064244,"{'latitude': '41.749418352', 'longitude': '-87.554064244', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070179,JJ539111,2025-12-30T13:15:00.000,043XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,True,0215,002,3,38,08B,1179579,1876421,2025,2026-03-14T15:41:39.000,41.816180724,-87.616777947,"{'latitude': '41.816180724', 'longitude': '-87.616777947', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069472,JJ539110,2025-12-30T13:14:00.000,054XX W CHICAGO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1524,015,37,25,14,1139598,1904799,2025,2026-03-14T15:41:39.000,41.894875219,-87.762746731,"{'latitude': '41.894875219', 'longitude': '-87.762746731', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069535,JJ539145,2025-12-30T13:14:00.000,046XX S ASHLAND AVE,0870,THEFT,POCKET-PICKING,SIDEWALK,False,False,0924,009,15,61,06,1166454,1873859,2025,2026-03-14T15:41:39.000,41.809440557,-87.664996218,"{'latitude': '41.809440557', 'longitude': '-87.664996218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069563,JJ539107,2025-12-30T13:13:00.000,082XX S LOOMIS BLVD,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,0614,006,17,71,03,1168429,1850199,2025,2026-03-14T15:41:39.000,41.744472201,-87.658433322,"{'latitude': '41.744472201', 'longitude': '-87.658433322', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14071934,JK101387,2025-12-30T13:13:00.000,058XX N RIDGE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,NURSING / RETIREMENT HOME,False,False,2013,020,48,77,08A,1165024,1939181,2025,2026-03-14T15:41:39.000,41.988719229,-87.668384208,"{'latitude': '41.988719229', 'longitude': '-87.668384208', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070046,JJ539730,2025-12-30T13:00:00.000,033XX W LAWRENCE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA PARKING LOT / GARAGE / OTHER PROPERTY,False,False,1713,017,33,14,14,1153017,1931689,2025,2026-03-14T15:41:39.000,41.968408072,-87.712747145,"{'latitude': '41.968408072', 'longitude': '-87.712747145', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069798,JJ539293,2025-12-30T13:00:00.000,013XX E HYDE PARK BLVD,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,True,0222,002,4,39,06,1185754,1871450,2025,2026-03-14T15:41:39.000,41.802396414,-87.594283843,"{'latitude': '41.802396414', 'longitude': '-87.594283843', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070004,JJ539331,2025-12-30T13:00:00.000,014XX S BLUE ISLAND AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,True,1232,012,28,28,03,1168627,1893531,2025,2026-03-14T15:41:39.000,41.863375747,-87.656457451,"{'latitude': '41.863375747', 'longitude': '-87.656457451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069526,JJ539090,2025-12-30T13:00:00.000,047XX W IRVING PARK RD,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,DEPARTMENT STORE,False,False,1722,017,45,15,04A,1143941,1926170,2025,2026-03-14T15:41:39.000,41.953439027,-87.746258499,"{'latitude': '41.953439027', 'longitude': '-87.746258499', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069491,JJ539119,2025-12-30T13:00:00.000,109XX S DOTY AVE W,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,0513,005,9,50,06,1185441,1832670,2025,2026-03-14T15:41:39.000,41.69598756,-87.596649418,"{'latitude': '41.69598756', 'longitude': '-87.596649418', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069693,JJ539372,2025-12-30T13:00:00.000,012XX W KINZIE ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1215,012,27,28,06,1168067,1902840,2025,2026-03-14T15:41:39.000,41.888932456,-87.658244376,"{'latitude': '41.888932456', 'longitude': '-87.658244376', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070099,JJ539442,2025-12-30T13:00:00.000,024XX S TRUMBULL AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,1024,010,22,30,06,1153756,1887525,2025,2026-03-14T15:41:39.000,41.847203354,-87.711207646,"{'latitude': '41.847203354', 'longitude': '-87.711207646', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070207,JJ539986,2025-12-30T13:00:00.000,025XX S CHRISTIANA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1024,010,25,30,14,1154437,1886913,2025,2026-03-14T15:41:39.000,41.845510389,-87.708724699,"{'latitude': '41.845510389', 'longitude': '-87.708724699', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069839,JJ539327,2025-12-30T13:00:00.000,012XX W GREENLEAF AVE,0810,THEFT,OVER $500,OTHER (SPECIFY),False,False,2423,024,49,1,06,1166921,1947102,2025,2026-03-14T15:41:39.000,42.010413978,-87.661178143,"{'latitude': '42.010413978', 'longitude': '-87.661178143', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14075025,JK105065,2025-12-30T13:00:00.000,062XX S DREXEL AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,0313,003,20,42,26,1183080,1863788,2025,2026-03-14T15:41:39.000,41.781433905,-87.604328689,"{'latitude': '41.781433905', 'longitude': '-87.604328689', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14076872,JK107276,2025-12-30T13:00:00.000,032XX N KEDZIE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1733,017,35,21,06,1154475,1921533,2025,2026-03-14T15:41:39.000,41.940510231,-87.707658764,"{'latitude': '41.940510231', 'longitude': '-87.707658764', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14077863,JK108356,2025-12-30T13:00:00.000,020XX S STATE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,0131,001,3,33,11,1176640,1890521,2025,2026-03-14T15:41:39.000,41.854938976,-87.62713351,"{'latitude': '41.854938976', 'longitude': '-87.62713351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069583,JJ539137,2025-12-30T12:55:00.000,006XX N KEDZIE AVE,2022,NARCOTICS,POSSESS - COCAINE,RESIDENCE - YARD (FRONT / BACK),True,False,1221,012,27,23,18,1154928,1904048,2025,2026-03-14T15:41:39.000,41.892520844,-87.706463551,"{'latitude': '41.892520844', 'longitude': '-87.706463551', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069758,JJ539079,2025-12-30T12:48:00.000,048XX N WASHTENAW AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,False,False,2031,020,40,4,14,1157502,1931874,2025,2026-03-14T15:41:39.000,41.968825392,-87.696250919,"{'latitude': '41.968825392', 'longitude': '-87.696250919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069641,JJ539080,2025-12-30T12:45:00.000,053XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,0233,002,20,41,08B,1182491,1869797,2025,2026-03-14T15:41:39.000,41.797936811,-87.606301777,"{'latitude': '41.797936811', 'longitude': '-87.606301777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14074142,JK103295,2025-12-30T12:44:00.000,015XX N KINGSBURY ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1822,018,27,8,06,1169206,1910721,2025,2026-03-14T15:41:39.000,41.910533752,-87.653832316,"{'latitude': '41.910533752', 'longitude': '-87.653832316', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070194,JJ539130,2025-12-30T12:43:00.000,052XX W CONGRESS PKWY,501A,OTHER OFFENSE,ANIMAL ABUSE / NEGLECT,APARTMENT,False,False,1522,015,29,25,26,1141503,1897180,2025,2026-03-14T15:41:39.000,41.87393276,-87.755938363,"{'latitude': '41.87393276', 'longitude': '-87.755938363', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069533,JJ539073,2025-12-30T12:39:00.000,009XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1833,018,42,8,06,1177324,1906733,2025,2026-03-14T15:41:39.000,41.899410159,-87.624131266,"{'latitude': '41.899410159', 'longitude': '-87.624131266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069508,JJ539063,2025-12-30T12:37:00.000,017XX W HOWARD ST,0460,BATTERY,SIMPLE,ALLEY,False,False,2422,024,49,1,08B,1163126,1950347,2025,2026-03-14T15:41:39.000,42.019399237,-87.675049485,"{'latitude': '42.019399237', 'longitude': '-87.675049485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069505,JJ539058,2025-12-30T12:30:00.000,064XX N DAMEN AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,2412,024,50,2,08B,1161793,1942813,2025,2026-03-14T15:41:39.000,41.998753778,-87.680166293,"{'latitude': '41.998753778', 'longitude': '-87.680166293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069802,JJ539194,2025-12-30T12:30:00.000,053XX S KIMBARK AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,0234,002,5,41,06,1185564,1870250,2025,2026-03-14T15:41:39.000,41.799108004,-87.595018445,"{'latitude': '41.799108004', 'longitude': '-87.595018445', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069498,JJ539076,2025-12-30T12:30:00.000,001XX E CHICAGO AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1833,018,2,8,06,1177003,1905748,2025,2026-03-14T15:41:39.000,41.896714548,-87.625340136,"{'latitude': '41.896714548', 'longitude': '-87.625340136', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069734,JJ539074,2025-12-30T12:30:00.000,016XX N ROCKWELL ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,True,1434,014,1,24,02,1158781,1910859,2025,2026-03-14T15:41:39.000,41.911132677,-87.692126051,"{'latitude': '41.911132677', 'longitude': '-87.692126051', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14076055,JK106259,2025-12-30T12:30:00.000,019XX S STATE ST,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,ATM (AUTOMATIC TELLER MACHINE),False,False,0131,001,3,33,11,1176628,1890938,2025,2026-03-14T15:41:39.000,41.856083523,-87.627164967,"{'latitude': '41.856083523', 'longitude': '-87.627164967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14069489,JJ539027,2025-12-30T12:11:00.000,060XX S ASHLAND AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,0713,007,16,67,04A,1166704,1864729,2025,2026-03-14T15:41:39.000,41.78438142,-87.664339872,"{'latitude': '41.78438142', 'longitude': '-87.664339872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
