region_id,year,sex,age_x,e_x,expected_age,e0,imr,s_to_65,label
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1865,both,80,5.04,85.04,40.62,158.12,0.3002,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1866,both,80,5.02,85.02,40.38,157.81,0.2951,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1867,both,80,4.97,84.97,42.58,152.51,0.325,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1868,both,80,5.4,85.4,41.97,155.64,0.3252,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1869,both,80,5.13,85.13,41.62,153.2,0.3187,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1870,both,80,4.96,84.96,40.91,156.77,0.3098,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1871,both,80,5.13,85.13,41.28,154.08,0.31,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1872,both,80,5.36,85.36,42.87,150.65,0.3302,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1873,both,80,5.03,85.03,43.74,147.53,0.3359,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1874,both,80,5.12,85.12,42.07,150.63,0.3142,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1875,both,80,4.59,84.59,41.81,155.34,0.3045,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1876,both,80,5.09,85.09,43.65,148.02,0.3333,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1877,both,80,5.06,85.06,44.67,135.69,0.3436999999999999,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1878,both,80,4.73,84.73,42.98,151.09,0.3286,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1879,both,80,4.41,84.41,44.22,134.87,0.3347,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1880,both,80,4.93,84.93,43.73,148.48,0.3445,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1881,both,80,5.06,85.06,46.08,128.46,0.3608,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1882,both,80,5.2,85.2,44.83,139.47,0.3515,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1883,both,80,4.91,84.91,45.05,135.96,0.3472,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1884,both,80,5.17,85.17,44.74,145.87,0.3495,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1885,both,80,4.88,84.88,45.72,135.83,0.3559,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1886,both,80,4.71,84.71,45.29,147.79,0.3540999999999999,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1887,both,80,4.87,84.87,45.62,142.5,0.3579,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1888,both,80,4.92,84.92,46.78,135.66,0.3716,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1889,both,80,5.06,85.06,46.31,143.07,0.3732,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1890,both,80,4.75,84.75,44.72,145.43,0.3375,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1891,both,80,4.41,84.41,44.24,148.99,0.3243,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1892,both,80,4.56,84.56,45.46,145.83,0.3513,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1893,both,80,4.9,84.9,44.83,157.16,0.3469,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1894,both,80,5.41,85.41,48.3,134.46,0.3982,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1895,both,80,4.56,84.56,45.69,159.53,0.3616,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1896,both,80,5.34,85.34,47.37,145.85,0.3897,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1897,both,80,5.08,85.08,47.19,154.11,0.3865999999999999,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1898,both,80,5.04,85.04,46.96,158.66,0.3848,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1899,both,80,4.78,84.78,46.12,161.48,0.3666,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1900,both,80,4.71,84.71,46.3,151.09,0.363,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1901,both,80,5.1,85.1,47.89,148.63,0.3932,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1902,both,80,5.11,85.11,49.05,133.63,0.4058,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1903,both,80,5.38,85.38,50.39,130.83,0.4278,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1904,both,80,5.07,85.07,49.09,142.91,0.4140999999999999,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1905,both,80,5.19,85.19,50.83,126.62,0.4338,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1906,both,80,5.1,85.1,50.56,131.39,0.4306,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1907,both,80,5.05,85.05,51.41,116.15,0.4364,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1908,both,80,5.1,85.1,51.81,120.63,0.4459,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1909,both,80,4.95,84.95,52.48,107.74,0.4524,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1910,both,80,5.38,85.38,53.95,106.18,0.4785999999999999,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1911,both,80,5.3,85.3,51.51,129.28,0.4538,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1912,both,80,5.27,85.27,54.51,94.95,0.4835,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1913,both,80,5.33,85.33,53.79,107.14,0.4763,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1914,both,80,5.28,85.28,52.0,103.48,0.4496,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1915,both,80,4.76,84.76,48.3,103.63,0.397,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1916,both,80,4.87,84.87,48.0,89.29,0.3889,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1917,both,80,5.02,85.02,46.0,87.87,0.3616,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1918,both,80,5.57,85.57,40.9,95.8,0.2918,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1919,both,80,5.03,85.03,54.08,90.54,0.485,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1920,both,80,5.64,85.64,56.52,92.5,0.5297999999999999,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1921,both,80,5.43,85.43,58.24,80.05,0.552,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1922,both,80,5.14,85.14,57.59,74.4,0.5377000000000001,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1923,both,80,5.45,85.45,59.69,68.3,0.5698,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1924,both,80,5.26,85.26,58.7,73.35,0.557,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1925,both,80,5.22,85.22,58.85,73.81,0.5631,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1926,both,80,5.42,85.42,60.03,69.32,0.5803,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1927,both,80,5.12,85.12,59.32,67.44,0.5657,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1928,both,80,5.45,85.45,60.44,65.17,0.5839,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1929,both,80,4.84,84.84,57.94,73.06,0.5454,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1930,both,80,5.64,85.64,61.29,60.59,0.5951,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1931,both,80,5.16,85.16,60.34,65.6,0.5828,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1932,both,80,5.22,85.22,61.02,63.54,0.5948,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1933,both,80,5.13,85.13,60.97,60.64,0.5888,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1934,both,80,5.56,85.56,61.74,58.99,0.6033,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1935,both,80,5.46,85.46,62.51,57.5,0.614,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1936,both,80,5.32,85.32,62.28,59.14,0.6107,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1937,both,80,5.23,85.23,62.33,57.98,0.6077,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1938,both,80,5.61,85.61,63.72,52.7,0.6329,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1939,both,80,5.27,85.27,64.06,50.11,0.6355,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1940,both,80,4.95,84.95,60.59,55.19,0.5722999999999999,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1941,both,80,5.41,85.41,61.66,58.63,0.6004,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1942,both,80,5.87,85.87,63.21,52.0,0.6259,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1943,both,80,5.61,85.61,62.53,49.4,0.6146,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1944,both,80,5.89,85.89,62.74,47.13,0.6164999999999999,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1945,both,80,5.89,85.89,61.86,44.21,0.6022,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1946,both,80,5.79,85.79,66.93,45.7,0.6846,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1947,both,80,5.58,85.58,66.97,42.25,0.6861,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1948,both,80,6.25,86.25,68.83,32.84,0.7103,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1949,both,80,5.69,85.69,68.47,31.27,0.7068000000000001,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1950,both,80,5.65,85.65,68.96,29.09,0.7152,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1951,both,80,5.31,85.31,68.51,29.48,0.7081000000000001,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1952,both,80,5.84,85.84,69.83,27.57,0.7293000000000001,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1953,both,80,5.84,85.84,70.04,26.86,0.7334,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1954,both,80,5.9,85.9,70.46,25.15,0.7394,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1955,both,80,5.72,85.72,70.39,24.79,0.7409,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1956,both,80,5.76,85.76,70.63,24.04,0.7445,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1957,both,80,6.09,86.09,70.77,23.44,0.7422,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1958,both,80,5.92,85.92,70.94,22.69,0.7478,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1959,both,80,6.03,86.03,71.09,22.09,0.7493000000000001,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1960,both,80,6.13,86.13,71.27,22.35,0.7521,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1961,both,80,5.98,85.98,71.01,21.73,0.7484999999999999,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1962,both,80,5.99,85.99,71.06,21.95,0.7484999999999999,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1963,both,80,5.9,85.9,70.99,21.27,0.7472,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1964,both,80,6.45,86.45,71.76,20.38,0.7556999999999999,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1965,both,80,6.39,86.39,71.74,19.07,0.7559999999999999,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1966,both,80,6.29,86.29,71.66,18.96,0.7564,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1967,both,80,6.59,86.59,72.25,18.14,0.7648,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1968,both,80,6.27,86.27,71.88,18.23,0.7614,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1969,both,80,6.51,86.51,71.86,17.7,0.7574,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1970,both,80,6.54,86.54,72.09,18.2,0.7625,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1971,both,80,6.62,86.62,72.42,17.42,0.7674,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1972,both,80,6.47,86.47,72.19,16.8,0.7646,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1973,both,80,6.5,86.5,72.42,16.31,0.7689,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1974,both,80,6.57,86.57,72.62,16.02,0.7716,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1975,both,80,6.61,86.61,72.86,15.24,0.7755,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1976,both,80,6.46,86.46,72.85,14.06,0.7754000000000001,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1977,both,80,6.77,86.77,73.33,13.74,0.782,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1978,both,80,6.78,86.78,73.26,13.56,0.7804000000000001,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1979,both,80,6.74,86.74,73.38,13.12,0.7822,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1980,both,80,6.9,86.9,73.8,12.32,0.7886,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1981,both,80,6.93,86.93,74.13,11.0,0.7944,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1982,both,80,6.94,86.94,74.26,10.77,0.7978000000000001,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1983,both,80,7.01,87.01,74.49,10.15,0.8009000000000001,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1984,both,80,7.23,87.23,74.89,9.56,0.8049,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1985,both,80,6.99,86.99,74.72,9.4,0.8061,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1986,both,80,7.17,87.17,74.99,9.56,0.8106,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1987,both,80,7.41,87.41,75.33,9.34,0.8144,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1988,both,80,7.4,87.4,75.46,9.11,0.8178,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1989,both,80,7.33,87.33,75.62,8.48,0.8228,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1990,both,80,7.55,87.55,75.93,8.07,0.8262,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1991,both,80,7.5,87.5,76.09,7.36,0.8312999999999999,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1992,both,80,7.68,87.68,76.5,6.53,0.8366,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1993,both,80,7.46,87.46,76.38,6.3,0.8376,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1994,both,80,7.76,87.76,76.92,6.14,0.8447,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1995,both,80,7.6,87.6,76.81,6.1,0.8449,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1996,both,80,7.71,87.71,77.08,6.17,0.8482999999999999,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1997,both,80,7.76,87.76,77.33,5.84,0.8522,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1998,both,80,7.79,87.79,77.47,5.69,0.8538,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,1999,both,80,7.8,87.8,77.59,5.79,0.8561,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,2000,both,80,8.0,88.0,78.06,5.54,0.8604999999999999,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,2001,both,80,8.06,88.06,78.33,5.42,0.8636,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,2002,both,80,8.04,88.03999999999999,78.46,5.26,0.8658,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,2003,both,80,7.98,87.98,78.54,5.41,0.8667,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,2004,both,80,8.31,88.31,79.12,5.12,0.8728,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,2005,both,80,8.34,88.34,79.32,5.06,0.8748999999999999,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,2006,both,80,8.54,88.53999999999999,79.57,5.11,0.8754000000000001,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,2007,both,80,8.57,88.57,79.77,4.91,0.8779,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,2008,both,80,8.57,88.57,79.88,4.8,0.8792,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,2009,both,80,8.86,88.86,80.37,4.72,0.8831,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,2010,both,80,8.92,88.92,80.6,4.42,0.8859,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,2011,both,80,9.13,89.13,81.01,4.37,0.8896999999999999,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,2012,both,80,8.99,88.99,81.06,4.2,0.8925,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,2013,both,80,9.0,89.0,81.1,3.89,0.8922,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,2014,both,80,9.19,89.19,81.32,3.84,0.8931,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,2015,both,80,8.93,88.93,81.09,3.91,0.8925,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,2016,both,80,9.13,89.13,81.23,3.89,0.8919,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,2017,both,80,9.11,89.11,81.32,3.97,0.894,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,2018,both,80,9.13,89.13,81.27,3.86,0.8926000000000001,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,2019,both,80,9.34,89.34,81.59,3.94,0.8948999999999999,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,2020,both,80,8.68,88.68,80.52,3.77,0.8847,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,2021,both,80,9.07,89.07,80.72,4.07,0.8812000000000001,England & Wales
UK:_ENGLAND_&_WALES_TOTAL_POPULATION,2022,both,80,9.16,89.16,81.16,3.88,0.8891,England & Wales
UK:_NORTHERN_IRELAND,1922,both,80,5.14,85.14,54.43,76.48,0.4659,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1923,both,80,5.53,85.53,55.55,78.36,0.4874,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1924,both,80,4.93,84.93,54.19,84.17,0.4652,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1925,both,80,4.91,84.91,54.4,86.78,0.4758,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1926,both,80,5.41,85.41,55.24,87.45,0.4836999999999999,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1927,both,80,5.41,85.41,56.72,76.74,0.5023,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1928,both,80,5.44,85.44,56.89,76.57,0.514,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1929,both,80,4.82,84.82,55.14,84.05,0.4921999999999999,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1930,both,80,5.43,85.43,58.6,68.46,0.5395,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1931,both,80,5.17,85.17,57.63,72.75,0.5265,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1932,both,80,5.43,85.43,57.76,81.55,0.5365,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1933,both,80,5.46,85.46,57.12,78.66,0.5244,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1934,both,80,5.62,85.62,58.55,70.77,0.5404,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1935,both,80,5.57,85.57,56.73,84.77,0.5229,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1936,both,80,5.47,85.47,58.15,80.08,0.5374,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1937,both,80,5.0,85.0,58.06,78.46,0.534,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1938,both,80,5.78,85.78,59.11,75.84,0.5521,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1939,both,80,5.33,85.33,60.63,69.69,0.5788,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1940,both,80,5.4,85.4,58.07,85.33,0.5448,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1941,both,80,5.19,85.19,57.76,78.77,0.5331,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1942,both,80,5.73,85.73,60.47,79.82,0.5858,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1943,both,80,5.64,85.64,60.93,80.36,0.5927,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1944,both,80,5.8,85.8,62.51,67.04,0.6125,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1945,both,80,6.03,86.03,63.39,65.98,0.6292,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1946,both,80,5.69,85.69,63.93,54.99,0.6322,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1947,both,80,5.5,85.5,64.08,53.9,0.6372,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1948,both,80,6.26,86.26,66.3,44.41,0.6715000000000001,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1949,both,80,5.89,85.89,66.54,44.86,0.6748999999999999,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1950,both,80,5.59,85.59,67.02,40.69,0.6789000000000001,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1951,both,80,5.16,85.16,66.1,41.54,0.6648999999999999,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1952,both,80,5.84,85.84,68.33,39.23,0.7047,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1953,both,80,6.08,86.08,68.59,37.67,0.7101999999999999,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1954,both,80,5.7,85.7,69.1,32.9,0.7189,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1955,both,80,5.64,85.64,69.08,32.26,0.7214,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1956,both,80,5.83,85.83,69.95,28.94,0.7295999999999999,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1957,both,80,5.78,85.78,69.64,29.08,0.7243999999999999,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1958,both,80,5.85,85.85,70.07,27.96,0.7334999999999999,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1959,both,80,5.81,85.81,69.94,28.61,0.7326,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1960,both,80,6.0,86.0,70.03,28.05,0.7303000000000001,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1961,both,80,5.66,85.66,69.84,27.34,0.7325,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1962,both,80,5.94,85.94,70.57,26.87,0.7426999999999999,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1963,both,80,5.94,85.94,70.08,27.25,0.7265999999999999,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1964,both,80,6.2,86.2,70.72,26.76,0.7415,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1965,both,80,6.22,86.22,70.77,24.85,0.7398,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1966,both,80,5.94,85.94,70.26,25.35,0.7365999999999999,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1967,both,80,6.6,86.6,71.69,23.5,0.757,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1968,both,80,6.31,86.31,71.03,23.86,0.7481,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1969,both,80,6.4,86.4,70.68,24.15,0.7367,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1970,both,80,6.43,86.43,70.7,22.94,0.7349,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1971,both,80,6.19,86.19,71.18,22.55,0.7494,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1972,both,80,6.2,86.2,70.47,20.12,0.732,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1973,both,80,6.08,86.08,69.93,20.45,0.7232999999999999,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1974,both,80,6.04,86.04,70.38,20.06,0.7287,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1975,both,80,6.36,86.36,70.98,20.14,0.7390000000000001,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1976,both,80,6.27,86.27,70.85,18.29,0.7373000000000001,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1977,both,80,6.31,86.31,71.16,17.01,0.7386,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1978,both,80,6.62,86.62,71.86,16.16,0.7486,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1979,both,80,6.5,86.5,71.65,15.15,0.7464,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1980,both,80,6.46,86.46,71.81,13.58,0.75,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1981,both,80,6.67,86.67,72.51,13.0,0.7631999999999999,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1982,both,80,6.77,86.77,72.82,13.52,0.7659999999999999,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1983,both,80,6.76,86.76,73.1,12.12,0.7746,UK: NORTHERN IRELAND
UK:_NORTHERN_IRELAND,1984,both,80,6.87,86.87,73.59,10.71,0.7811,UK: NORTHERN IRELAND
